chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation	gene	fold_change
chr11	98329148	98331648	4.4825515738276245	0.0	2.241275786913812	-8.811391255530703	1.0	Neurod2	0.002225906555699275
chr16	23890344	23892844	2.580292292497414	0.0	1.290146146248707	-8.016971092761304	1.0	Sst	0.0038605681794924257
chr2	152413587	152416087	2.467286790636213	0.0	1.2336433953181063	-7.952617086004587	1.0	6820408C15Rik	0.004036674331691656
chr15	103537492	103539992	2.2977785378444127	0.0	1.1488892689222063	-7.850360974553883	1.0	Ppp1r1a	0.004333171418320118
chr16	33054453	33056953	2.2977785378444127	0.0	1.1488892689222063	-7.850360974553883	1.0	Rpl35a	0.004333171418320118
chr14	24488681	24491181	2.222441536603612	0.0	1.111220768301806	-7.802478584177685	1.0	Rps24	0.004479400618577356
chr8	84249219	84251719	1.7327510285384091	0.0	0.8663755142692046	-7.445222668848832	1.0	D8Ertd738e	0.005738054280987391
chr17	24893116	24895616	1.657414027297609	0.0	0.8287070136488045	-7.381468567023312	1.0	Mrps34	0.005997310707651345
chr9	53769535	53772035	1.657414027297609	0.0	0.8287070136488045	-7.381468567023312	1.0	Slc35f2	0.005997310707651345
chrX	109012904	109015404	1.5820770260568089	0.0	0.7910385130284044	-7.314766326172599	1.0	Hmgn5	0.006281103135297161
chr12	11150342	11152842	1.469071524195608	0.0	0.734535762097804	-7.208548009018548	1.0	Kcns3	0.0067609982589844604
chr4	122993652	122996152	1.3937345229548077	0.0	0.6968672614774039	-7.133126305879184	1.0	Mycl	0.0071238541451202455
chr9	121838961	121841461	1.3749002726446076	0.0	0.6874501363223038	-7.113638280604251	1.0	Ccdc13	0.007220736537876468
chr3	18052174	18054674	1.2053920198528063	0.0	0.6026960099264032	-6.9252779142044485	1.0	Bhlhe22	0.008227797975184237
chr5	140319656	140322156	1.0170495167508056	0.0	0.5085247583754028	-6.682361929219249	1.0	Nudt1	0.009736628893644975
chrX	36326353	36328853	0.9417125155100052	0.0	0.4708562577550026	-6.5724539382903	1.0	Lonrf3	0.010507374692494385
chr1	134403559	134406059	0.8475412639590046	0.0	0.4237706319795023	-6.422134188769558	1.0	Cyb5r1	0.011661246426595346
chr2	148393344	148395844	0.8287070136488045	0.0	0.4143535068244022	-6.390095015472994	1.0	Sstr4	0.01192311479129629
chrX	136031367	136033867	0.5650275093060031	0.0	0.2825137546530015	-5.8455590711009116	1.0	Arxes1	0.0173904723481298
chr14	122983535	122986035	0.5273590086856029	0.0	0.2636795043428014	-5.747814367445082	1.0	Tmtc4	0.018609532618538052
chr7	99483238	99485738	2.052933283811812	0.0914676254912954	1.0722004546515536	-4.345605768440037	0.9146916744024132	Rps3	0.04918609161407646
chr10	29535367	29537867	0.188342503102001	0.0	0.0941712515510005	-4.309921962791691	1.0	Rspo3	0.05041783704250889
chr10	31445421	31447921	0.4896905080652026	26.3426761414931	13.416183324779151	4.198069913841608	0.9635000136618018	Tpd52l1	18.35460184075788
chr6	89641988	89644488	1.092386517991606	36.952920698483375	19.02265360823749	4.18098962924455	0.9425744409539916	Txnrd3	18.138580215529583
chr8	72132975	72135475	1.7704195291588096	0.0914676254912954	0.9309435773250524	-4.133125834564657	0.901747401540579	Tpm4	0.05699085177931942
chr6	91210455	91212955	2.165938785673012	49.483985390790856	25.82496208823193	3.995120540510672	0.9161300303840524	Fbln2	15.94597647283917
chr9	107549555	107552055	2.9758115490116164	0.1829352509825909	1.5793733999971036	-3.9519344461568218	0.8841722603515252	Rassf1	0.06461735706208842
chr2	155234533	155237033	1.9399277819506109	43.35565448287406	22.647791132412333	3.9152654103635984	0.9143436209470208	Dynlrb1	15.087327911655217
chr7	45123939	45126439	2.8628060471504155	0.1829352509825909	1.5228706490665032	-3.896271929167671	0.8798747279719867	Rps11	0.06715916348545932
chr11	32203415	32205915	4.708562577550025	0.3658705019651819	2.5372165397576034	-3.6500398329538255	0.8557984719742779	Snrnp25	0.07965783981619708
chr11	101440298	101442798	10.754356927124258	0.0	5.377178463562129	-3.555123707172486	1.0	Rpl27	0.08507483703276085
chr10	128192457	128194957	1.5255742751262082	27.89762577484512	14.711600024985664	3.516267589942263	0.8963012675347871	Gls2	11.44200194761686
chr4	155774198	155776698	2.2601100372240124	34.20889193374451	18.23450098548426	3.432947259449644	0.8760530908400952	Vwa1	10.799909061880909
chr2	180497976	180500476	1.9775962825710107	0.1829352509825909	1.0802657667768008	-3.364836082940165	0.8306571802896091	Ntsr1	0.09706963766958943
chr17	26508019	26510519	8.324738637108446	93.2969780011214	50.81085831911493	3.338076342839775	0.836162211926723	Dusp1	10.112559898017945
chr2	29252505	29255005	2.015264783191411	27.623222898371235	14.819243840781324	3.246829522842681	0.8640102825188981	6530402F18Rik	9.49277259427807
chr2	29252506	29255006	2.015264783191411	27.623222898371235	14.819243840781324	3.246829522842681	0.8640102825188981	6530402F18Rik	9.49277259427807
chr7	25297486	25299986	1.1677235192324065	19.57407185513724	10.370897687184822	3.246574682725613	0.8874038145535514	Pafah1b3	9.49109592279671
chr18	37969274	37971774	1.092386517991606	18.84233085120687	9.96735868459924	3.245360222612192	0.8904036111713854	Fchsd1	9.483109683889905
chr5	30907288	30909788	3.503170557697219	0.3658705019651819	1.9345205298312005	-3.224466015027285	0.8108727737321524	Ost4	0.1069889707294923
