chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation
chr6	91210455	91212955	1.086048988773753	49.483985390790856	25.285017189782305	4.59698086283108	0.957047725907316
chr17	26508019	26510519	5.188900724141264	93.2969780011214	49.24293936263133	3.9294564515777544	0.8946265029808734
chr7	142530686	142533186	0.3217922929700009	18.2020574727678	9.261924882868902	3.860693507894859	0.965256434592209
chr4	155774198	155776698	1.890529721198755	34.20889193374451	18.049710827471632	3.606534012844612	0.8952598332865604
chr2	155234533	155237033	2.7151224719343823	43.35565448287406	23.03538847740422	3.5776363555587025	0.8821325512006153
chr10	128673418	128675918	2.252546050790006	36.22117969455301	19.23686287267151	3.516482392721574	0.8829047092709671
chr13	55725368	55727868	0.1206721098637503	11.34198556092064	5.731328835392196	3.4611383755947767	0.9789451777537916
chr10	110918177	110920677	2.514002288828132	36.952920698483375	19.733461493655753	3.4330238775545348	0.8726020627634754
chr11	101440298	101442798	9.693992825721276	0.0	4.846996412860638	-3.4187287088760665	1.0
chr5	28466756	28469256	0.2815682563487507	12.256661815833596	6.269115036091173	3.3707353097633153	0.9550864428666938
chr6	89641988	89644488	2.855906600108758	36.952920698483375	19.904413649296067	3.299068902355425	0.8565189283930622
chr11	78174711	78177211	1.890529721198755	27.257352396406056	14.573941058802406	3.2892204853920433	0.8702801312581878
chr3	145648312	145650812	0.9251528422887524	17.19591359236355	9.060533217326151	3.2405695944496644	0.897892009212039
chr11	116012219	116014719	2.0112018310625053	27.440287647388644	14.725744739225574	3.2395247409952055	0.8634227425044803
chr12	30909668	30912168	2.4536662338962567	30.916057416057875	16.684861824977066	3.208081875667742	0.852940572140481
chr9	106427454	106429954	1.6089614648500044	22.68397112184128	12.146466293345643	3.182363459395121	0.8675366624339572
chr10	128192457	128194957	2.192209995858131	27.89762577484512	15.044917885351627	3.178323500132655	0.8542890022688285
chr11	31369574	31372074	1.2469451352587533	19.20820135317205	10.227573244215401	3.1689041161459235	0.8780800581443883
chr1	104766529	104769029	1.0056009155312526	16.1897697119593	8.597685313745277	3.099443752468107	0.8830381807620266
chr3	8923418	8925918	3.3587070578743843	35.67237394160524	19.51554049973981	3.0727215094789337	0.8278957706593285
chr4	117017402	117019902	1.427953300054379	17.744719345311324	9.586336322682852	2.9486716473184775	0.8510428539132718
chr13	73328042	73330542	3.0570267832150084	29.452575408197145	16.25480109570608	2.9080695117093187	0.8119308402966208
chr3	94785992	94788492	0.8044807324250022	12.073726564851004	6.439103648638003	2.8570147849713887	0.8750632422891398
chr11	69836514	69839014	11.34317832719253	86.985711842222	49.16444508470727	2.833555329453153	0.769280863281403
chr5	122987354	122989854	0.5229124760762515	9.604100676586024	5.063506576331138	2.7997173368946773	0.8967291800270283
chr6	82773954	82776454	5.309572834005015	40.428690467152606	22.86913165057881	2.715015977061952	0.7678279649996841
chr2	148407688	148410188	2.131873940926256	19.02526610218946	10.578570021557857	2.676723363851836	0.7984723893133238
chr10	31445421	31447921	3.278258984631884	26.3426761414931	14.810467563062492	2.676058728542506	0.7786525664586101
chr15	99723618	99726118	11.906314839890031	80.67444568332262	46.29038026160632	2.661807633773158	0.7427907316249627
chr10	80854709	80857209	3.4190431128062597	26.891481894440872	15.155262503623566	2.6580186764130156	0.7743989513880885
chr9	35569898	35572398	5.309572834005015	0.0	2.6547864170025073	-2.657542336250096	1.0
chr10	81266434	81268934	3.70061136915501	28.53789915328419	16.1192552612196	2.651646906474453	0.7704229315073817
chr2	29252506	29255006	3.559827240980635	27.623222898371235	15.591525069675935	2.6501350539312236	0.7716819089170329
chr2	29252505	29255005	3.559827240980635	27.623222898371235	15.591525069675935	2.6501350539312236	0.7716819089170329
chr13	54787377	54789877	4.6659882480650126	33.20274805334026	18.934368150702635	2.5937127300059237	0.7535704275459616
chr13	51844678	51847178	7.260438610135645	48.11197100842143	27.686204809278536	2.5717844307548043	0.7377597016221437
chr7	45123939	45126439	5.993381456566266	0.1829352509825909	3.0881583537744284	-2.563619091029021	0.9407623476435389
chr2	119349229	119351729	4.625764211443762	31.83073367097083	18.228248941207298	2.5449259978836305	0.7462310161352564
chr10	128891218	128893718	1.3877292634331289	12.805467568781369	7.096598416107248	2.5315285818285855	0.8044514875911001
chr10	75559830	75562330	1.468177336675629	12.53106469230748	6.999621014491554	2.4547574024195504	0.7902490243920334
chr11	51617735	51620235	2.172097977547506	16.098302086468006	9.135200032007756	2.4303438304076352	0.762227650195185
chr7	129255031	129257531	3.238034948010634	21.769294866928327	12.50366490746948	2.425622224192988	0.7410331313280567
chr11	94473698	94476198	1.1866090803268785	10.701712182481572	5.944160631404225	2.4199524138585646	0.8003739882031824
chr3	89394276	89396776	2.172097977547506	15.915366835485417	9.043732406516462	2.4148252267099597	0.7598228386343672
chr6	85185438	85187938	3.82128347901876	24.147453129702008	13.984368304360384	2.3829231308494143	0.7267460784891322
chr16	36071015	36073515	4.545316138201263	27.623222898371235	16.08426951828625	2.367844508997273	0.7174061194987015
chrX	106185100	106187600	9.774440898963777	53.782963788881744	31.77870234392276	2.3461143109980274	0.6924216478954811
chr7	25297486	25299986	3.0972508198362583	19.574071855137237	11.335661337486748	2.3280992311972963	0.72676928785851
chr1	87156021	87158521	1.508401373296879	11.34198556092064	6.42519346710876	2.298734392212578	0.7652364273514028
chr18	37969274	37971774	3.0972508198362583	18.84233085120687	10.969790835521565	2.275853389529051	0.7176563467548561
chr7	16450779	16453279	2.876018618419383	17.744719345311324	10.310368981865354	2.2738368192295746	0.7210557038765597
chr7	119184103	119186603	1.488289354986254	10.610244556990276	6.049266955988265	2.2221721947042843	0.7539719496900409
chr9	20640878	20643378	4.384419991716262	23.232776874789053	13.808598433252659	2.1700968835939825	0.6824862412424068
chr1	91413538	91416038	8.94984814822815	43.63005735934794	26.289952753788043	2.1652692478356785	0.6595715392855321
