chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation
chr10	31445421	31447921	0.4896905080652026	26.3426761414931	13.416183324779151	4.198069913841608	0.9635000136618018
chr6	89641988	89644488	1.092386517991606	36.952920698483375	19.02265360823749	4.18098962924455	0.9425744409539917
chr6	91210455	91212955	2.165938785673012	49.483985390790856	25.824962088231935	3.995120540510672	0.9161300303840523
chr2	155234533	155237033	1.9399277819506109	43.35565448287406	22.647791132412333	3.9152654103635984	0.9143436209470208
chr11	101440298	101442798	10.754356927124258	0.0	5.377178463562129	-3.555123707172486	1.0
chr10	128192457	128194957	1.5255742751262082	27.89762577484512	14.711600024985664	3.516267589942263	0.8963012675347871
chr4	155774198	155776698	2.2601100372240124	34.20889193374451	18.23450098548426	3.432947259449644	0.8760530908400952
chr17	26508019	26510519	8.324738637108446	93.2969780011214	50.81085831911493	3.338076342839775	0.836162211926723
chr2	29252505	29255005	2.015264783191411	27.623222898371235	14.819243840781324	3.246829522842681	0.8640102825188981
chr2	29252506	29255006	2.015264783191411	27.623222898371235	14.819243840781324	3.246829522842681	0.8640102825188981
chr7	25297486	25299986	1.1677235192324065	19.574071855137237	10.370897687184822	3.2465746827256132	0.8874038145535514
chr18	37969274	37971774	1.092386517991606	18.84233085120687	9.967358684599239	3.2453602226121916	0.8904036111713854
chr6	85185438	85187938	1.6950825279180093	24.147453129702008	12.92126782881001	3.222010938440055	0.8688145350459686
chr6	82773954	82776454	3.766850062040021	40.428690467152606	22.097770264596313	3.1195220661619136	0.8295370973208535
chr10	110918177	110920677	3.4089993061462187	36.952920698483375	20.180960002314798	3.1056877586798275	0.8310784370141362
chr11	78174711	78177211	2.2977785378444127	27.257352396406056	14.777565467125234	3.099059874085092	0.8445089928407935
chr12	30909668	30912168	2.749800545289215	30.916057416057875	16.832928980673543	3.0893966820202934	0.8366415881367792
chr10	128673418	128675918	3.446667806766619	36.22117969455301	19.833923750659814	3.065327245449557	0.8262236030502054
chr13	54787377	54789877	3.126485551493217	33.20274805334026	18.164616802416738	3.0511267504824375	0.8278804565215353
chr11	116012219	116014719	2.4484525403260133	27.440287647388644	14.944370093857328	3.0439150397751136	0.8361622119267231
chr9	35569898	35572398	7.175849368186239	0.0	3.5879246840931196	-3.0313686163131304	1.0
chr10	127288774	127291274	6.836832862602638	60.55156807523761	33.69420046892012	2.9734529771148335	0.7970917022082479
chr13	73328042	73330542	2.938143048391216	29.452575408197145	16.19535922829418	2.9509768221206216	0.8185811745837587
chr18	60772510	60775010	0.753370012408004	12.53106469230748	6.642217352357742	2.948072978059822	0.886578536587547
chr11	31369574	31372074	1.7892537794690098	19.20820135317205	10.49872756632053	2.8569898105746088	0.8295742252414606
chr7	142530686	142533186	1.7892537794690098	18.2020574727678	9.995655626118406	2.7833097932694786	0.8209968563949188
chr2	119349229	119351729	3.9928610657624217	31.83073367097083	17.911797368366624	2.717108323216759	0.7770820547124954
chr17	25715171	25717671	1.2807290210936069	13.903079074676914	7.59190404788526	2.7080434799447026	0.8313033182432863
chr3	145648312	145650812	1.84575653039961	17.19591359236355	9.520835061381579	2.6767303467508268	0.8061350166765971
chr9	20640878	20643378	2.8251375465300157	23.232776874789053	13.028957210659534	2.663376203999547	0.7831647229435482
chr2	148407688	148410188	2.241275786913812	19.02526610218946	10.633270944551635	2.627187729740432	0.78922047612619
chr10	81266434	81268934	4.030529566382822	28.53789915328419	16.284214359833506	2.553785033470766	0.7524885464339939
chr13	51844678	51847178	7.45836312283924	48.11197100842143	27.785167065630333	2.537624320694554	0.7315703337243893
chr11	69836514	69839014	14.314030235752078	86.985711842222	50.649871038987044	2.5224152500750305	0.7173925630583728
chr13	55725368	55727868	1.1488892689222063	11.34198556092064	6.245437414921423	2.5219114633518442	0.8160434261694285
chr13	34129854	34132354	5.895120347092632	37.68466170241374	21.78989102475319	2.4881140197269334	0.7294561803730082
chr10	80854709	80857209	4.049363816693022	26.891481894440872	15.470422855566948	2.4656510525348416	0.7382512517920037
chr10	80290453	80292953	3.63501030986862	23.59864737675424	13.61682884331143	2.4079345342309355	0.7330501578820877
chr6	72958248	72960748	1.9399277819506109	14.451884827624689	8.19590630478765	2.393930207999203	0.7633052758524825
