chr	start	end	gene	raw_count	count
chr1	9545948	9548448	Adhfe1	205	4.122963753678136
chr1	9699709	9702209	Mybl1	316	6.355397786157517
chr1	16103774	16106274	Rdh10	197	3.9620676071931356
chr1	21078729	21081229	Tram2	215	4.324083936784387
chr1	21961442	21963942	Kcnq5	73	1.468177336675629
chr1	33906225	33908725	Dst	72	1.4480653183650039
chr1	34676188	34678688	Arhgef4	196	3.941955588882511
chr1	36509867	36512367	Cnnm3	294	5.912933383323766
chr1	38836211	38838711	Lonrf2	64	1.2871691718800036
chr1	44549511	44552011	Gulp1	91	1.83019366626688
chr1	52117440	52119940	Stat1	190	3.8212834790187604
chr1	54194668	54197168	Hecw2	70	1.4078412817437538
chr1	55403921	55406421	Plcl1	396	7.964359251007521
chr1	59761400	59763900	Bmpr2	286	5.752037236838766
chr1	61636824	61639324	Pard3b	0	0.0
chr1	62701285	62703785	Nrp2	161	3.238034948010634
chr1	63443891	63446391	Adam23	61	1.2268331169481284
chr1	64121782	64124282	Klf7	278	5.591141090353765
chr1	64737251	64739751	Fzd5	319	6.415733841089392
chr1	64956324	64958824	Plekhm3	64	1.2871691718800036
chr1	71652700	71655200	Fn1	109	2.192209995858131
chr1	72822503	72825003	Igfbp2	178	3.5799392592912596
chr1	74123949	74126449	Tns1	128	2.574338343760007
chr1	74587746	74590246	Zfp142	724	14.56110125689254
chr1	74599445	74601945	Stk36	119	2.3933301789643817
chr1	75210313	75212813	Glb1l	99	1.9910898127518804
chr1	75373297	75375797	Speg	60	1.2067210986375032
chr1	75478807	75481307	Chpf	524	10.538697594767529
chr1	75544266	75546766	Slc4a3	126	2.534114307138757
chr1	84695721	84698221	Dner	64	1.2871691718800036
chr1	85892281	85894781	Itm2c	36	0.7240326591825019
chr1	88701721	88704221	Arl4c	98	1.9709777944412554
chr1	89930679	89933179	Gbx2	46	0.9251528422887525
chr1	91458824	91461324	Per2	376	7.56211888479502
chr1	91492647	91495147	Traf3ip1	95	1.9106417395093802
chr1	92179841	92182341	Hdac4	357	7.179990536893144
chr1	92829645	92832145	Gpc1	142	2.855906600108758
chr1	92848271	92850771	Gm29480	4	0.08044807324250022
chr1	92908783	92911283	Rnpepl1	174	3.4994911860487594
chr1	93101451	93103951	Kif1a	202	4.062627698746261
chr1	93233841	93236341	Sned1	230	4.625764211443762
chr1	93510079	93512579	Farp2	250	5.028004577656263
chr1	105356210	105358710	Rnf152	162	3.258146966321259
chr1	105988406	105990906	Zcchc2	234	4.706212284686263
chr1	119421748	119424248	Inhbb	113	2.2726580691006313
chr1	131137840	131140340	Dyrk3	158	3.1776988930787584
chr1	131526852	131529352	Srgap2	1566	31.495420674438837
chr1	131825493	131827993	Slc41a1	98	1.9709777944412554
chr1	132314126	132316626	Nuak2	154	3.0972508198362583
chr1	132878273	132880773	Lrrn2	212	4.263747881852511
chr1	133423877	133426377	Sox13	118	2.3732181606537566
chr1	134078620	134081120	Btg2	599	12.047098968064407
chr1	134234931	134237431	Adora1	123	2.473778252206882
chr1	134403559	134406059	Cyb5r1	65	1.3072811901906285
chr1	134558171	134560671	Kdm5b	67	1.3475052268118786
chr1	135144824	135147324	Arl8a	110	2.212322014168756
chr1	135764119	135766619	Phlda3	85	1.7095215564031296
chr1	152902146	152904646	Smg7	235	4.726324302996888
chr1	152952993	152955493	Nmnat2	78	1.5687374282287543
chr1	153332286	153334786	Lamc1	336	6.757638152370018
chr1	153549545	153552045	Npl	61	1.2268331169481284
chr1	153897944	153900444	Glul	376	7.56211888479502
chr1	155099136	155101636	Ier5	223	4.484980083269387
chr1	155243944	155246444	BC034090	10	0.20112018310625054
chr1	156673856	156676356	Tor3a	338	6.797862188991268
chr1	158360273	158362773	Astn1	66	1.3273932085012536
chr1	162477534	162480034	Dnm3	91	1.83019366626688
chr1	162740056	162742556	Prrc2c	114	2.2927700874112564
chr1	164247046	164249546	Slc19a2	388	7.803463104522521
chr1	166252139	166254639	Ildr2	132	2.6547864170025073
chr1	171195768	171198268	Pcp4l1	32	0.6435845859400018
chr1	174499825	174502325	Fmn2	16	0.3217922929700009
chr1	175692276	175694776	Opn3	902	18.1410405161838
chr1	186705489	186707989	Tgfb2	84	1.6894095380925045
chr1	189726268	189728768	Ptpn14	211	4.243635863541886
chr1	191904767	191907267	Slc30a1	170	3.4190431128062593
chr1	192855256	192857756	Sertad4	68	1.3676172451225037
chr1	194974375	194976875	A330023F24Rik	241	4.846996412860638
chr10	3738364	3740864	Plekhg1	26	0.5229124760762515
chr10	5921900	5924400	Rgs17	146	2.936354673351258
chr10	7587800	7590300	Lrp11	122	2.4536662338962567
chr10	7955730	7958230	Tab2	30	0.6033605493187516
chr10	8518325	8520825	Ust	187	3.7609474240868854
chr10	8885570	8888070	Sash1	236	4.746436321307513
chr10	9674708	9677208	Samd5	80	1.6089614648500044
chr10	10557733	10560233	Rab32	116	2.3329941240325063
chr10	13058504	13061004	Plagl1	29	0.5832485310081266
chr10	13473896	13476396	Phactr2	39	0.7843687141143771
chr10	13964075	13966575	Hivep2	128	2.574338343760007
chr10	14544679	14547179	Adgrg6	104	2.091649904305006
chr10	18316985	18319485	Nhsl1	221	4.444756046648137
chr10	22148770	22151270	E030030I06Rik	12	0.24134421972750064
chr10	22156586	22159086	H60b	64	1.2871691718800036
chr10	26078552	26081052	Tmem200a	60	1.2067210986375032
chr10	28072820	28075320	Ptprk	64	1.2871691718800036
chr10	32889962	32892462	Nkain2	132	2.6547864170025073
chr10	34207051	34209551	Dse	79	1.5888494465393792
chr10	42276255	42278755	Foxo3	358	7.200102555203769
chr10	43477140	43479640	Bend3	100	2.0112018310625053
chr10	52688533	52691033	Slc35f1	107	2.151985959236881
chr10	53750409	53752909	Fam184a	80	1.6089614648500044
chr10	54075296	54077796	Man1a	156	3.1374748564575086
chr10	58811359	58813859	Sh3rf3	143	2.876018618419383
chr10	58812642	58815142	Gm9987	44	0.8849288056675024
chr10	60104219	60106719	Spock2	113	2.2726580691006313
chr10	60275627	60278127	Psap	50	1.0056009155312526
chr10	60752294	60754794	Slc29a3	210	4.223523845231261
chr10	61147203	61149703	Sgpl1	132	2.6547864170025073
chr10	61272938	61275438	Adamts14	142	2.855906600108758
chr10	61452169	61454669	Eif4ebp2	126	2.534114307138757
chr10	61713263	61715763	Aifm2	52	1.045824952152503
chr10	70243100	70245600	Slc16a9	190	3.8212834790187604
chr10	74965177	74967677	Gnaz	315	6.335285767846893
chr10	75035058	75037558	Rab36	320	6.435845859400017
chr10	75559830	75562330	Lrrc75b	73	1.468177336675629
chr10	75763857	75766357	Cabin1	230	4.625764211443762
chr10	77166048	77168548	Col18a1	96	1.9307537578200051
chr10	78464475	78466975	Pdxk	326	6.556517969263767
chr10	78572500	78575000	Ilvbl	79	1.5888494465393792
chr10	79714634	79717134	Hcn2	116	2.3329941240325063
chr10	79791572	79794072	Palm	60	1.2067210986375032
chr10	79968715	79971215	Grin3b	130	2.614562380381257
chr10	80102198	80104698	Sbno2	175	3.5196032043593846
chr10	80140335	80142835	Cbarp	364	7.32077466506752
chr10	80146272	80148772	Midn	222	4.464868064958762
chr10	80741711	80744211	Ap3d1	208	4.183299808610012
chr10	80753206	80755706	Dot1l	32	0.6435845859400018
chr10	80796198	80798698	Sf3a2	325	6.536405950953143
chr10	81014445	81016945	Gng7	124	2.4938902705175066
chr10	81430505	81433005	Nfic	120	2.4134421972750064
chr10	81482209	81484709	Celf5	86	1.7296335747137548
chr10	81495892	81498392	Ncln	374	7.521894848173771
chr10	83337382	83339882	Slc41a2	26	0.5229124760762515
chr10	84440097	84442597	Nuak1	164	3.298371002942509
chr10	84574626	84577126	Tcp11l2	322	6.476069896021268
chr10	85384814	85387314	Btbd11	258	5.188900724141264
chr10	87493160	87495660	Ascl1	216	4.344195955095012
chr10	89871509	89874009	Anks1b	138	2.7754585268662577
chr10	91082270	91084770	Apaf1	370	7.44144677493127
chr10	95416680	95419180	Socs2	104	2.091649904305006
chr10	99106159	99108659	Galnt4	134	2.695010453623757
chr10	105571953	105574453	Gm15663	363	7.300662646756895
chr10	110455704	110458204	Nav3	108	2.172097977547506
chr10	115361762	115364262	Tmem19	218	4.384419991716262
chr10	117627500	117630000	Cpm	231	4.645876229754387
chr10	117710258	117712758	Mdm2	124	2.4938902705175066
chr10	121363090	121365590	Gns	90	1.810081647956255
chr10	122046815	122049315	Srgap1	152	3.0570267832150084
chr10	122676762	122679262	Ppm1h	88	1.7698576113350049
chr10	126976717	126979217	Ctdsp2	519	10.438137503214403
chr10	127059684	127062184	March9	58	1.1664970620162531
chr10	127120660	127123160	Os9	160	3.2179229297000087
chr10	127189554	127192054	Arhgef25	42	0.8447047690462522
chr10	127195228	127197728	Dtx3	103	2.0715378859943807
chr10	127288518	127291018	Mbd6	579	11.644858601851906
chr10	127378327	127380827	R3hdm2	151	3.0369147649043833
chr10	127620648	127623148	Lrp1	248	4.987780541035013
chr10	128090783	128093283	Baz2a	156	3.1374748564575086
chr10	128268576	128271076	Stat2	260	5.229124760762514
chr10	128375115	128377615	Ankrd52	175	3.5196032043593846
chr10	128457236	128459736	Smarcc2	62	1.2469451352587533
chr10	128525359	128527859	Esyt1	477	9.59343273416815
chr10	128803870	128806370	Tmem198b	548	11.02138603422253
chr10	128891218	128893718	Gdf11	69	1.3877292634331289
chr10	128922388	128924888	Rdh5	347	6.978870353786894
chr11	3286874	3289374	Patz1	140	2.8156825634875076
