chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation
chr6	115772538	115775038	0.2071767534122011	52.86828753396879	26.537732143690494	5.47972736841672	0.9921931251589085
chr10	77166048	77168548	1.0735522676814058	66.6798989831544	33.876725625417905	5.028551096554332	0.9683100344598855
chr11	83462571	83465071	1.506740024816008	49.20958251431697	25.35816126956649	4.324078442784243	0.9405816530308009
chr2	146219921	146222421	0.5273590086856029	28.17202865131901	14.349693830002307	4.255474600780524	0.9632494591917354
chr4	155767969	155770469	1.3749002726446076	44.27033073778701	22.82261550521581	4.252627008875128	0.9397571118730721
chr7	144939425	144941925	2.6932977943586147	68.96658962043679	35.8299437073977	4.243684673806487	0.9248310905438979
chr8	126593486	126595986	5.330092837786629	112.68811460527604	59.00910372153133	4.166710968453693	0.9096733808576425
chr2	31141508	31144008	0.7910385130284043	30.916057416057875	15.85354796454314	4.155414181443017	0.950103376556618
chr2	31243823	31246323	1.2430605204732068	38.23346745536151	19.73826398791736	4.1285443947819775	0.9370228039692783
chr4	53159395	53161895	1.2053920198528063	36.4041149455356	18.804753482694206	4.084089964104091	0.9358996106509924
chr7	29169911	29172411	2.5049552912566138	57.80753931049875	30.15624730087768	4.068533178296062	0.9169341176219991
chr6	91210455	91212955	2.165938785673012	49.483985390790856	25.824962088231935	3.995120540510672	0.9161300303840523
chr10	61272938	61275438	1.7139167782282094	41.89217247501333	21.80304462662077	3.9822660033103205	0.9213909429816248
chr6	72788754	72791254	0.9982152664406054	29.72697828467103	15.362596775555819	3.9427219809153775	0.935023011993069
chr2	112237468	112239968	1.092386517991606	31.098992667040463	16.095689592516035	3.9393067388340572	0.9321317355362314
chr7	19628938	19631438	2.6367950434280143	53.41709328691656	28.02694416517229	3.9033203683129316	0.9059192815353508
chr13	45964491	45966991	2.8251375465300157	55.61231629870765	29.21872692261883	3.887532421760601	0.9033107241800115
chr3	87969078	87971578	2.316612788154613	47.92903575743883	25.122824272796723	3.8829083583198556	0.9077885207889198
