chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation	gene	fold_change
chr10	127620648	127623148	4.987780541035013	0.0	2.4938902705175066	-8.965143741997302	1.0	Lrp1	0.0020008881778408494
chr16	30550342	30552842	4.967668522724389	0.0	2.4838342613621944	-8.959326350076722	1.0	Tmem44	0.002008972665485322
chr8	127061893	127064393	4.967668522724389	0.0	2.4838342613621944	-8.959326350076722	1.0	Pard3	0.002008972665485322
chr9	25151281	25153781	4.947556504413764	0.0	2.473778252206882	-8.953485405632371	1.0	Herpud2	0.0020171227480910996
chr6	88900251	88902751	4.947556504413764	0.0	2.473778252206882	-8.953485405632371	1.0	Tpra1	0.0020171227480910996
chr6	145865058	145867558	4.947556504413764	0.0	2.473778252206882	-8.953485405632371	1.0	Bhlhe41	0.0020171227480910996
chr4	127985857	127988357	4.947556504413764	0.0	2.473778252206882	-8.953485405632371	1.0	Csmd2	0.0020171227480910996
chr13	94055796	94058296	4.927444486103139	0.0	2.4637222430515693	-8.947620717177358	1.0	Lhfpl2	0.002025339227235032
chr15	32242813	32245313	4.927444486103139	0.0	2.4637222430515693	-8.947620717177358	1.0	Sema5a	0.002025339227235032
chr15	98165806	98168306	4.887220449481888	0.0	2.443610224740944	-8.935819330525472	1.0	Ccdc184	0.002041974647283435
chr7	18923888	18926388	4.887220449481888	0.0	2.443610224740944	-8.935819330525472	1.0	Nova2	0.002041974647283435
chr4	132510001	132512501	4.887220449481888	0.0	2.443610224740944	-8.935819330525472	1.0	Sesn2	0.002041974647283435
chr5	92277670	92280170	4.867108431171263	0.0	2.433554215585632	-8.929882237476388	1.0	Naaa	0.0020503952579947965
chr15	78840647	78843147	4.867108431171263	0.0	2.433554215585632	-8.929882237476388	1.0	Cdc42ep1	0.0020503952579947965
chr7	65859734	65862234	4.867108431171263	0.0	2.433554215585632	-8.929882237476388	1.0	Pcsk6	0.0020503952579947965
