chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation
chr16	42873881	42876381	12.107325492621507	393.3107896125706	202.70905755259605	4.9108879443224165	0.9402724000653988
chr7	102209676	102212176	1.2695059739836143	65.67375510275016	33.47163053836689	4.876668791809387	0.9620721801249437
chr15	80709319	80711819	7.293782007933636	191.80761065524663	99.55069633159013	4.538988061430388	0.9267329885504868
chr7	19628938	19631438	1.4458262481480053	53.41709328691656	27.43145976753228	4.475666073099681	0.9472931349479522
chr5	135544620	135547120	8.439863790002176	191.1673372768076	99.80360053340488	4.347453288786851	0.9154352774359348
chr17	57031007	57033507	6.088926801143632	131.8963159584481	68.99262137979586	4.228590068620521	0.9117452463847571
chr1	131526852	131529352	14.663969468005176	291.41585481526744	153.0399121416363	4.222499773384238	0.9041820577207736
chr11	87590162	87592662	4.9075809642422135	109.02940958562422	56.96849527493322	4.219177884052046	0.913854474467722
chrX	73965857	73968357	1.16371380948498	38.23346745536151	19.698590632423247	4.180503252262452	0.9409240066358074
chr11	20332213	20334713	6.476831404305292	132.62805696237845	69.55244418334188	4.159652140169916	0.9068784500623412
chr6	72788754	72791254	0.8228279461004908	29.72697828467103	15.274903115385762	4.075255598964907	0.9461320350194763
chr10	77166048	77168548	3.2560477295690853	66.6798989831544	34.967973356361746	3.9911411799518506	0.9068848601436974
chr5	137600558	137603058	1.6280238647845426	40.33722284166131	20.982623353222927	3.9753911856674695	0.9224108521904874
chr17	25014730	25017230	4.366865456804748	81.0403161852878	42.70359082104627	3.934181425588477	0.897740087593464
chr10	81495892	81498392	1.651533234673128	37.68466170241374	19.668097468543436	3.8668629208893943	0.9160298428806071
chr7	100704635	100707135	4.00834756600382	71.52768313419307	37.768015350098445	3.8561251733106308	0.8938692560663405
chr5	110770217	110772717	3.7262351273407934	65.85669035373274	34.79146274053677	3.8223086287214527	0.8928980033081728
chr7	144939425	144941925	3.967206168698795	68.96658962043679	36.46689789456779	3.8161596385372594	0.8912107583110391
chr18	47368370	47370870	2.656558797410156	50.49012927119511	26.573344034302632	3.8157374263328263	0.900029187369836
chr17	56830508	56833008	4.531431046024846	76.8328054126882	40.682118229356526	3.8146536827176063	0.8886136896688205
chr17	33760030	33762530	3.520528140815672	61.55771195564186	32.53912004822877	3.7906245070709916	0.8918062893035329
chr13	48259427	48261927	1.439948905675859	32.2880717984273	16.86401035205158	3.770082463098787	0.9146140878939463
chr13	24799657	24802157	4.842930197048603	74.27171189893193	39.557321047990264	3.687343823700139	0.8775718357880393
chr4	66404111	66406611	1.0109029052091745	23.964517878719416	12.487710391964296	3.6339637161385596	0.9190481782905792
chr7	45015863	45018363	5.706899540454119	81.77205718921816	43.73947836483614	3.625425916255843	0.8695252034591681
chr6	115772538	115775038	3.379471921484159	52.86828753396879	28.123879727726475	3.6206073781453743	0.8798362119948748
chr17	6104437	6106937	2.6624361398823027	43.99592786131313	23.329182000597715	3.6189189339223673	0.885875289591633
chr9	95406222	95408722	4.05536630578099	61.10037382818538	32.57787006698319	3.6187144161416085	0.8755177579920733
chr6	113075365	113077865	6.435690007000267	89.2724024795044	47.85404624325233	3.6017464724609374	0.8655141934229287
chr8	84064834	84067334	4.772402087382847	68.60071911847162	36.68656060292723	3.591858510112674	0.869914159055781
chr14	48444128	48446628	3.1502555650704505	49.02664726333438	26.088451414202417	3.591424684765705	0.8792471229873203
chr1	64737251	64739751	5.853833102257777	81.22325143627039	43.538542269264084	3.584563456643345	0.865548252257626
chrX	152142268	152144768	1.2107325492621508	25.51946751207144	13.365100030666795	3.5844554016922414	0.9094108875740494
chr7	44928996	44931496	4.760647402438554	68.05191336552384	36.4062803839812	3.5833785296102767	0.8692355452897834
chr8	95331450	95333950	5.201448087849531	72.62529464008861	38.91337136396907	3.569524461647239	0.8663326279494331
chr14	120476461	120478961	8.898296502829593	115.88948149747138	62.39388900015049	3.561821043383555	0.8573851278478869
chr4	119731784	119734284	1.457580933092298	27.806158149353827	14.631869541223063	3.551066429109754	0.9003831377127997
chr8	84064637	84067137	4.84880753952075	67.32017236159348	36.08448995055711	3.5460971929237743	0.8656262691764641
chr9	14380742	14383242	2.19812608458274	36.22117969455301	19.209652889567874	3.540825058539408	0.8855717957414801
chr7	38107034	38109534	2.850511098990986	42.98978398090888	22.920147539949934	3.5140466563920487	0.8756329515757902
chrX	74327066	74329566	1.2283645766785898	24.3303883806846	12.779376478681595	3.506812004964265	0.9038791463161185
chr8	70537457	70539957	5.712776882926265	75.27785577933618	40.49531633113122	3.5062826926156374	0.8589274661737979
chr11	115763433	115765933	3.579301565537135	50.94746739865158	27.26338448209436	3.5038539343944506	0.8687139680736301
chr16	34573032	34575532	2.97393529090606	43.72152498483924	23.347730137872652	3.492329098361064	0.8726242219974095
chr11	102447182	102449682	2.832879071574547	41.52630197304815	22.179590522311347	3.4718550191718545	0.872275411544463
chr8	126593486	126595986	9.48603075004423	112.68811460527604	61.08707267766014	3.4385408504444284	0.8447129591542315
chr8	83898105	83900605	5.0603918685180185	64.5761435968546	34.818267732686316	3.435688074846698	0.854662733155806
chr18	16808746	16811246	2.409710413580009	35.85530919258783	19.13250980308392	3.4341513401693198	0.8740515259952151
chr11	115473667	115476167	3.690971072507916	49.39251776529956	26.541744418903736	3.425251030188768	0.8609371330590048
chr5	138752514	138755014	2.5860306877444	37.22732357495726	19.90667713135083	3.4141444563679118	0.8700922976405898
chr3	52266336	52268836	2.186371399638447	32.92834517686637	17.55735828825241	3.4125047250859124	0.8754726443612338
chr4	138325807	138328307	1.8337308513096653	29.086704906231965	15.460217878770814	3.408351469240192	0.8813903616566975
chr13	54693407	54695907	6.124190855976511	74.27171189893193	40.19795137745422	3.4013097112991346	0.8476491799676295
chr8	70211805	70214305	6.1124361710322175	73.17410039303638	39.6432682820343	3.382499818903666	0.8458140199857772
chr14	102982137	102984637	3.2913117844019637	43.72152498483924	23.506418384620602	3.3814787555751846	0.8599824213732472
chr4	22487866	22490366	8.122487296506273	93.66284850308658	50.89266789979643	3.375299193013485	0.8403996561449912
chr3	88551758	88554258	5.465928499096117	65.67375510275016	35.56984180092314	3.366189523591129	0.8463325046625801
chr15	72809824	72812324	0.8051959186840517	17.561784094328733	9.183490006506393	3.362108056943834	0.9123213595143481
chr1	92179841	92182341	7.099829706352806	82.13792769118335	44.61887869876808	3.3595433058666146	0.8408783476096446
chr5	105517388	105519888	3.6733390450914767	46.73995662605199	25.206647835571733	3.352671643774122	0.854271021317335
chr9	95405461	95407961	6.476831404305292	75.36932340482748	40.923077404566385	3.352494335126071	0.8417315652907721
chr1	153332286	153334786	9.256814393630522	103.5413520561465	56.39908322488851	3.349419096144028	0.8358694172967416
chr18	59173401	59175901	2.121720632444837	30.733122165075283	16.42742139876006	3.345576133202039	0.8708427463481893
chr17	25570186	25572686	9.092248804410424	0.0	4.546124402205212	-3.335175773542161	1.0
chr7	3693023	3695523	5.013373128740848	58.7222155654117	31.867794347076273	3.312021301943604	0.8426821425373984
chr9	54915283	54917783	4.754770059966408	55.79525154969024	30.275010804828327	3.3029401264502365	0.8429473703372516
chr7	36696118	36698618	2.121720632444837	29.452575408197145	15.787148020320991	3.286150904397677	0.8656045645664568
chr3	89416443	89418943	5.8185690474249	65.30788460078497	35.56322682410494	3.28163951936541	0.8363880455448142
chr4	132421989	132424489	3.29718912687411	40.5201580926439	21.908673609759003	3.272346757753312	0.8495030239801734
chr19	58455409	58457909	1.8043441389489332	25.79387038854533	13.799107263747132	3.256167686652373	0.8692419658415667
chr1	191904767	191907267	2.556643975383668	32.92834517686637	17.74249457612502	3.2539025945517785	0.8559027895195761
chr2	30980279	30982779	5.342504307181044	58.813683190903	32.07809374904202	3.2373510590946752	0.8334531861844007
chr5	98165198	98167698	0.3761499182173672	11.890791313868412	6.13347061604289	3.2276312762892196	0.9386725816809984
chr6	124863483	124865983	8.363458337864275	0.0	4.181729168932137	-3.22704147910183	1.0
