chr	start	end	gene	raw_count	count
chr1	9545948	9548448	Adhfe1	555	3.2619250720412314
chr1	9699709	9702209	Mybl1	798	4.690119292772797
chr1	16103774	16106274	Rdh10	768	4.513799018608407
chr1	21078729	21081229	Tram2	1068	6.277001760252316
chr1	21961442	21963942	Kcnq5	522	3.0679727704604014
chr1	33906225	33908725	Dst	534	3.138500880126158
chr1	34676188	34678688	Arhgef4	686	4.031856935892405
chr1	36509867	36512367	Cnnm3	660	3.8790460316165998
chr1	38836211	38838711	Lonrf2	147	0.8639693434055153
chr1	44549511	44552011	Gulp1	386	2.268654194248496
chr1	52117440	52119940	Stat1	894	5.2543441700988485
chr1	54194668	54197168	Hecw2	66	0.38790460316166
chr1	55403921	55406421	Plcl1	650	3.820272606895136
chr1	59761400	59763900	Bmpr2	746	4.384497484221187
chr1	61636824	61639324	Pard3b	444	2.609540057632985
chr1	62701285	62703785	Nrp2	572	3.3618398940677197
chr1	63443891	63446391	Adam23	319	1.8748722486146898
chr1	64121782	64124282	Klf7	879	5.166184033016653
chr1	64737251	64739751	Fzd5	996	5.853833102257777
chr1	64956324	64958824	Plekhm3	208	1.2224872342064435
chr1	71652700	71655200	Fn1	712	4.184667840168211
chr1	72822503	72825003	Igfbp2	702	4.125894415446747
chr1	74123949	74126449	Tns1	1120	6.5826235688039265
chr1	74587746	74590246	Zfp142	838	4.925212991658652
chr1	74599445	74601945	Stk36	415	2.439097125940741
chr1	75210313	75212813	Glb1l	673	3.9554514837545023
chr1	75373297	75375797	Speg	739	4.343356086916162
chr1	75478807	75481307	Chpf	824	4.842930197048603
chr1	75544266	75546766	Slc4a3	476	2.797615016741669
chr1	84695721	84698221	Dner	256	1.5045996728694688
chr1	85892281	85894781	Itm2c	694	4.078875675669576
chr1	88701721	88704221	Arl4c	1126	6.617887623636805
chr1	89930679	89933179	Gbx2	718	4.219931895001088
chr1	91458824	91461324	Per2	1166	6.852981322522659
chr1	91492647	91495147	Traf3ip1	1324	7.781601433121785
chr1	92179841	92182341	Hdac4	1208	7.099829706352806
chr1	92829645	92832145	Gpc1	856	5.031005156157287
chr1	92848271	92850771	Gm29480	245	1.439948905675859
chr1	92908783	92911283	Rnpepl1	850	4.995741101324408
chr1	93101451	93103951	Kif1a	718	4.219931895001088
chr1	93233841	93236341	Sned1	1034	6.077172116199339
chr1	93510079	93512579	Farp2	691	4.061243648253137
chr1	105356210	105358710	Rnf152	893	5.248466827626702
chr1	105988406	105990906	Zcchc2	550	3.2325383596804995
chr1	119421748	119424248	Inhbb	475	2.7917376742695224
chr1	131137840	131140340	Dyrk3	685	4.025979593420258
chr1	131526852	131529352	Srgap2	2495	14.663969468005176
chr1	131825493	131827993	Slc41a1	414	2.4332197834685942
chr1	132314126	132316626	Nuak2	823	4.837052854576457
chr1	132878273	132880773	Lrrn2	1274	7.487734309514466
chr1	133423877	133426377	Sox13	451	2.6506814549380096
chr1	134078620	134081120	Btg2	1655	9.72700179140223
chr1	134234931	134237431	Adora1	869	5.107410608295189
chr1	134403559	134406059	Cyb5r1	183	1.0755536724027845
chr1	134558171	134560671	Kdm5b	377	2.215758111999179
chr1	135144824	135147324	Arl8a	454	2.6683134823544488
chr1	135764119	135766619	Phlda3	1384	8.134241981450566
chr1	152902146	152904646	Smg7	396	2.32742761896996
chr1	152952993	152955493	Nmnat2	222	1.3047700288164925
chr1	153332286	153334786	Lamc1	1575	9.256814393630522
chr1	153549545	153552045	Npl	332	1.9512777007525925
chr1	153897944	153900444	Glul	885	5.201448087849531
chr1	155099136	155101636	Ier5	635	3.7321124698129404
chr1	155243944	155246444	BC034090	348	2.0453151803069343
chr1	156673856	156676356	Tor3a	719	4.225809237473235
chr1	158360273	158362773	Astn1	274	1.6103918373681034
chr1	162477534	162480034	Dnm3	673	3.9554514837545023
chr1	162740056	162742556	Prrc2c	791	4.648977895467773
chr1	164247046	164249546	Slc19a2	689	4.0494889633088444
chr1	166252139	166254639	Ildr2	478	2.8093697016859616
chr1	171195768	171198268	Pcp4l1	187	1.0990630422913699
chr1	174499825	174502325	Fmn2	640	3.7614991821736723
chr1	175692276	175694776	Opn3	1236	7.264395295572904
chr1	186705489	186707989	Tgfb2	638	3.7497444972293796
chr1	189726268	189728768	Ptpn14	1000	5.877342472146363
chr1	191904767	191907267	Slc30a1	435	2.556643975383668
chr1	192855256	192857756	Sertad4	114	0.6700170418246854
chr1	194974375	194976875	A330023F24Rik	417	2.4508518108850335
chr10	3738364	3740864	Plekhg1	674	3.961328826226649
chr10	5921900	5924400	Rgs17	400	2.350936988858545
chr10	7587800	7590300	Lrp11	652	3.8320272918394287
