chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation
chr9	108824320	108826820	1.2469451352587533	105.53057826101126	53.388761698135006	5.5671588891453965	0.9766440521263801
chr7	142095343	142097843	0.2212322014168756	55.869129667594194	28.045180934505535	5.541236284055979	0.9921115787438305
chr15	64921796	64924296	0.3217922929700009	54.31720939904992	27.319500846009962	5.387160984303409	0.9882211503503
chr7	99827917	99830417	0.6435845859400018	48.109528324872784	24.376556455406394	4.90108535541657	0.9735982156824589
chr2	113216596	113219096	1.2268331169481284	52.76528913050563	26.99606112372688	4.593609720406459	0.9545551067125914
chr15	79106972	79109472	1.5888494465393792	60.524890473227046	31.056869959883212	4.570787210934894	0.9488406446434645
chr13	74007407	74009907	2.312882105721881	66.73257154740418	34.52272682656303	4.353691001621254	0.9330040724378044
chr11	114763388	114765888	2.4938902705175066	63.62873101031561	33.06131064041656	4.209269459827472	0.9245677130697658
chr2	91455511	91458011	3.0369147649043837	72.94025262158131	37.988583693242845	4.195034941288175	0.9200571732437457
chr6	85069013	85071513	2.3329941240325063	57.42104993613848	29.87702203008549	4.131597607207745	0.9219134316103115
chr11	120726781	120729281	2.051425867683756	46.5576080563285	24.304516962006126	3.962120708881808	0.9155948718960087
chr10	10557733	10560233	2.3329941240325063	46.5576080563285	24.4453010901805	3.834785476401155	0.9045626758522662
chr7	126270619	126273119	2.131873940926256	43.45376751923993	22.792820730083093	3.8272076447616903	0.906467305377763
chr9	90161069	90163569	0.6838086225612519	21.72688375961997	11.20534619109061	3.7545998000540837	0.938974788382268
chr4	98817037	98819537	0.8245927507356272	23.27880402816425	12.051698389449937	3.7340509609333603	0.9315787099802071
chr6	116673452	116675952	0.7240326591825019	21.72688375961997	11.225458209401236	3.7205408703444074	0.9355008369657347
chr14	63543453	63545953	1.488289354986254	31.038405370885663	16.26334736293596	3.68657617650512	0.9084881284416236
chr15	72809824	72812324	5.36990888893689	79.14793369575845	42.25892129234767	3.653320684188279	0.8729283965440622
chr9	86880154	86882654	1.3676172451225037	27.934564833797097	14.6510910394598	3.6112861713488593	0.9066542388250064
chr13	76382535	76385035	2.534114307138757	41.901847250695646	22.2179807789172	3.6016191598707885	0.8859430867118493
