chr1	7088585	7089130	558
chr1	34439369	34439914	766
chr1	46853478	46853917	326
chr1	75317448	75318016	817
chr1	131527162	131527913	2219
chr1	153332796	153333543	1717
chr1	156036004	156036660	626
chr1	170644378	170644736	372
chr1	176814048	176815021	1534
chr1	178187364	178187681	672
chr1	191397055	191397723	1018
chr1	191575518	191576101	1107
chr10	5823925	5824629	942
chr10	8886054	8886440	783
chr10	20312058	20312515	647
chr10	30618171	30618677	773
chr10	58322843	58323556	1764
chr10	80433788	80434127	273
chr10	80701999	80702510	576
chr10	81320376	81321105	736
chr10	86705470	86706128	991
chr10	119239896	119240536	588
chr11	6444366	6444766	410
chr11	20332728	20333296	945
chr11	20542727	20543337	958
chr11	23255267	23255962	810
chr11	49846359	49846940	1292
chr11	61175050	61175521	955
chr11	78697425	78698017	240
chr11	86484188	86484713	889
chr11	87591772	87592192	623
chr11	96977640	96978067	653
chr11	97187931	97188392	156
chr11	100397713	100398124	529
chr11	106083992	106084616	596
chr11	109425602	109426119	1011
chr11	121236759	121237327	834
chr12	8921587	8922124	209
chr12	31950241	31951103	1149
chr12	51692007	51692370	471
chr12	55836176	55836602	456
chr12	84451018	84451466	548
chr12	85454993	85455720	763
chr12	100724933	100725551	986
chr12	108179325	108179806	465
chr12	111813871	111814276	284
chr13	14063156	14063828	750
chr13	22035201	22036098	1764
chr13	24800491	24801134	749
chr13	41249659	41250068	405
chr13	81783156	81783801	803
chr13	92354588	92355401	1452
chr13	101768173	101768653	606
chr13	107890033	107890684	663
chr13	111725058	111725834	924
chr13	119690036	119690811	1436
chr14	18238599	18239439	1934
chr14	21500247	21500881	962
chr14	21830775	21831329	1788
chr14	52103968	52104477	412
chr14	56811469	56811879	407
chr14	61172592	61173086	681
chr14	61556399	61557042	915
chr14	62837249	62837787	1048
chr14	67715510	67716188	2237
chr14	120477364	120477876	1991
chr15	36609275	36609616	606
chr15	37960645	37961346	897
chr15	73645756	73646038	755
chr15	76659838	76660285	302
chr15	80710719	80711256	400
chr15	81190700	81191084	440
chr15	81810979	81811497	823
chr15	82346009	82346382	1030
chr15	85634424	85635283	1638
chr15	85735293	85735707	532
chr15	93275196	93275714	661
chr15	100615167	100615568	955
chr15	102405568	102406304	1299
chr15	102517933	102519042	2298
chr15	102625078	102626132	2594
chr15	103239463	103240315	762
chr16	4594337	4594649	348
chr16	38088692	38089443	546
chr16	42875123	42876057	2492
chr16	52031152	52031815	1310
chr16	55934473	55934900	279
chr17	3557463	3557960	470
chr17	25015777	25016328	532
chr17	25919754	25920502	755
chr17	26508495	26509027	734
chr17	31564198	31564779	775
chr17	33760253	33760643	779
chr17	34603602	34604278	575
chr17	46383445	46383792	201
chr17	48409478	48410217	871
chr17	56078983	56079601	923
chr17	56256348	56256776	363
chr17	56831076	56831339	180
chr17	57031536	57032234	1091
chr17	57247365	57248052	734
chr17	63863734	63864057	172
chr17	74527811	74528475	1007
chr18	21300053	21300621	716
chr18	25168198	25168980	740
chr18	36559787	36560608	1398
chr18	38250225	38250544	486
chr18	38992860	38993242	893
chr18	46525803	46526293	1288
chr18	73572270	73572812	535
chr19	3575738	3576199	557
chr19	6979854	6980469	1004
chr19	8741318	8741756	251
chr19	11965272	11965811	363
chr19	14598046	14598602	885
chr19	28011278	28012164	1534
chr19	36736632	36736993	447
chr19	43674841	43675396	591
chr2	3283758	3284216	843
chr2	25224639	25225296	765
chr2	26445228	26445923	941
chr2	30807559	30808364	1492
chr2	37358575	37359277	2009
chr2	119547246	119547777	557
chr2	136891198	136891646	610
chr2	154790670	154791288	1119
chr2	161109047	161109388	546
chr2	165503245	165503934	1544
chr3	31094631	31094999	83
chr3	32708354	32708876	405
chr3	65528029	65528383	417
chr3	75956672	75957439	877
chr3	88296644	88297368	642
chr3	100921984	100922581	936
chr3	107333006	107333953	1025
chr3	121291643	121292079	579
chr3	131564528	131565129	848
chr4	16163526	16164106	1017
chr4	40142902	40143827	1588
chr4	45530758	45531129	667
chr4	101647125	101647728	1196
chr4	107066642	107067065	152
chr4	116807337	116807761	639
chr4	132422168	132422646	516
chr4	141060487	141060938	411
chr4	141793484	141793854	295
chr4	156197635	156197905	288
chr5	32135562	32135954	899
chr5	45450125	45450549	906
chr5	129941524	129941987	565
chr5	135149089	135149669	1033
chr5	135186816	135187165	618
chr5	135545171	135545686	908
chr5	135962519	135962917	797
chr5	139149415	139150229	962
chr6	24956229	24957127	1340
chr6	34910625	34911007	593
chr6	47813280	47813798	997
chr6	48593407	48593886	1088
chr6	51469954	51470363	1108
chr6	52012191	52012948	1338
chr6	53287308	53287808	763
chr6	71144036	71144406	379
chr6	71440475	71440942	620
chr6	71633004	71633494	692
chr6	89644388	89644678	568
chr6	113076456	113076989	394
chr6	113306428	113307151	710
chr6	122810900	122811451	952
chr7	16874889	16875281	664
chr7	16923959	16924588	392
chr7	19228069	19228806	653
chr7	19715420	19716117	694
chr7	19749568	19749944	440
chr7	24884088	24884668	400
chr7	25267469	25268373	819
chr7	27178370	27179157	776
chr7	44670864	44671271	760
chr7	44929472	44930043	821
chr7	65644556	65645055	603
chr7	66689377	66690146	1098
chr7	80803260	80803524	700
chr7	100371888	100372391	382
chr7	100706253	100706693	691
chr7	102210096	102210611	153
chr7	110061370	110061902	204
chr7	127027138	127027484	630
chr8	13785623	13786100	333
chr8	69716801	69717439	813
chr8	69749707	69750231	786
chr8	69832332	69832711	574
chr8	70212301	70212925	977
chr8	70539193	70539501	494
chr8	72160878	72161540	985
chr8	84066390	84066843	646
chr8	91133989	91134416	1146
chr8	113634988	113635687	987
chr8	114439356	114440074	1090
chr8	120589096	120589529	1158
chr8	121950118	121950513	837
chr9	13827070	13827731	1392
chr9	21291059	21291596	469
chr9	21546249	21546793	354
chr9	25252154	25252531	481
chr9	40800742	40801397	1795
chr9	51278762	51279078	406
chr9	80164628	80165127	1575
chr9	104002138	104002788	1149
chr9	109931434	109931893	795
chr9	115310278	115310731	783
chrX	7898938	7899330	272
chrX	8096459	8096933	335
chrX	136741321	136741708	526
