chr	start	end	gene	raw_count	count
chr1	21961442	21963942	Kcnq5	620	2.4965142017794073
chr1	44549511	44552011	Gulp1	466	1.876412287143877
chr1	72822503	72825003	Igfbp2	1050	4.227967599787706
chr1	75544266	75546766	Slc4a3	633	2.5488604673005884
chr1	84695721	84698221	Dner	621	2.500540837588729
chr1	89930679	89933179	Gbx2	830	3.342107721736949
chr1	119421748	119424248	Inhbb	1010	4.066902167414841
chr1	131137840	131140340	Dyrk3	753	3.0320567644191834
chr1	132314126	132316626	Nuak2	1080	4.348766674067355
chr1	153549545	153552045	Npl	733	2.951524048232751
chr1	158360273	158362773	Astn1	244	0.9824991374744765
chr10	10557733	10560233	Rab32	704	2.834751609762424
chr10	14544679	14547179	Adgrg6	635	2.556913738919232
chr10	28072820	28075320	Ptprk	159	0.6402350936821384
chr10	34207051	34209551	Dse	414	1.6670272250591527
chr10	58811359	58813859	Sh3rf3	667	2.6857660848175238
chr10	60752294	60754794	Slc29a3	1071	4.31252695178346
chr10	77166048	77168548	Col18a1	880	3.54343951220303
chr10	110455704	110458204	Nav3	141	0.5677556491143491
chr10	117627500	117630000	Cpm	1291	5.1983868298342175
chr11	4159793	4162293	Ccdc157	789	3.1770156535547622
chr11	7213423	7215923	Igfbp3	1182	4.759483526618161
chr11	32221800	32224300	Rhbdf1	2006	8.077431433499179
chr11	64433332	64435832	Hs3st3a1	993	3.9984493586563734
chr11	78463697	78466197	Slc46a1	1202	4.840016242804593
chr11	84878148	84880648	Myo19	1221	4.916522323181704
chr11	97797000	97799500	Lasp1	883	3.5555194196309947
chr11	98410470	98412970	Erbb2	619	2.4924875659700856
chr11	99039244	99041744	Igfbp4	1076	4.332660130830068
chr11	102088015	102090515	Mpp2	667	2.6857660848175238
chr11	114763388	114765888	Kif19a	670	2.6978459922454885
chr11	120230947	120233447	Bahcc1	1375	5.536624237817234
chr11	120726781	120729281	Dcxr	1584	6.378191121965454
chr12	79007127	79009627	Tmem229b	560	2.25491605322011
chr12	111907555	111910055	Ppp1r13b	1108	4.461512476728361
chr12	112720174	112722674	Cep170b	728	2.931390869186143
chr13	12106445	12108945	Ryr2	439	1.7676931202921933
chr13	55513176	55515676	Pdlim7	831	3.34613435754627
chr13	74007407	74009907	Tppp	1064	4.2843405011182085
chr13	74807421	74809921	Cast	269	1.083165032707517
chr13	76382535	76385035	Mctp1	652	2.6253665476776993
chr13	94055796	94058296	Lhfpl2	509	2.049557626944707
chr14	24004359	24006859	Kcnma1	918	3.6964516729572514
chr14	54577161	54579661	Ajuba	824	3.317947906881019
chr14	54912632	54915132	Slc22a17	739	2.9756838630886806
chr14	63543453	63545953	Mtmr9	469	1.888492194571842
chr14	70888130	70890630	Gfra2	1373	5.528570966198591
chr14	77034772	77037272	Ccdc122	903	3.6360521358174274
chr15	32242813	32245313	Sema5a	1942	7.8197267417025955
chr15	39196332	39198832	Rims2	516	2.0777440776099585
chr15	64921796	64924296	Adcy8	371	1.4938818852583229
chr15	72809824	72812324	Peg13	344	1.3851627184066388
chr15	79106972	79109472	Micall1	970	3.905836735041976
chr15	79658456	79660956	Fam227a	1482	5.967474269414648
chr15	98870704	98873204	Kmt2d	949	3.821277383046222
chr15	103501298	103503798	Pde1b	1185	4.771563434046126
chr15	103537492	103539992	Ppp1r1a	1057	4.256154050452958
chr16	4637941	4640441	Vasn	1110	4.469565748347003
chr16	35936470	35938970	Parp9	515	2.0737174418006368
chr16	90384397	90386897	Hunk	1081	4.3527933098766765
chr17	26939253	26941753	Syngap1	1657	6.672135536045932
chr17	45553716	45556216	Nfkbie	950	3.825304018855544
chr17	46545888	46548388	Cul9	984	3.962209636372479
chr17	83631395	83633895	Kcng3	333	1.340869724504101
chr18	9210856	9213356	Fzd8	1036	4.171594698457203
chr18	24707445	24709945	Fhod3	1246	5.017188218414745
chr18	79108891	79111391	Setbp1	636	2.5609403747285535
chr19	4876668	4879168	Zdhhc24	755	3.040110036037827
chr19	5118060	5120560	Klc2	675	2.7179791712920967
chr19	31764533	31767033	Prkg1	464	1.8683590155252339
chr19	60753987	60756487	Nanos1	532	2.1421702505591043
chr2	24762652	24765152	Cacna1b	634	2.55288710310991
chr2	27027498	27029998	Slc2a6	811	3.265601641359838
chr2	27884425	27886925	Col5a1	1422	5.72587612085535
chr2	29252505	29255005	Ntng2	1259	5.069534483935926
chr2	69585565	69588065	Lrp2	1063	4.280313865308887
chr2	71979240	71981740	Rapgef4	710	2.858911424618354
chr2	91455511	91458011	Lrp4	1345	5.415825163537585
chr2	92024002	92026502	Creb3l1	597	2.40390157816501
chr2	104711669	104714169	Tcp11l1	744	2.9958170421352888
chr2	113216596	113219096	Ryr3	469	1.888492194571842
chr2	121270907	121273407	Trp53bp1	800	3.2213086474573
chr2	129590835	129593335	Sirpa	646	2.60120673282177
chr2	130397074	130399574	Cpxm1	1136	4.574258279389366
chr2	146219921	146222421	Insm1	777	3.1286960238429025
chr2	152103516	152106016	Srxn1	657	2.6454997267243074
chr2	160366565	160369065	Mafb	1106	4.453459205109717
chr2	165234353	165236853	Cdh22	1335	5.375558805444369
chr2	168281236	168283736	Kcng1	582	2.3435020410251854
chr2	180587245	180589745	Ogfr	1378	5.548704145245199
chr2	181362928	181365428	Zgpat	755	3.040110036037827
chr3	25143761	25146261	Naaladl2	513	2.0656641701819933
chr3	32815546	32818046	Usp13	518	2.0857973492286015
chr3	54753582	54756082	Smad9	694	2.7944852516692076
chr3	54915387	54917887	Sertm1	402	1.6187075953472931
chr3	89912696	89915196	Il6ra	927	3.7326913952411465
chr3	90389438	90391938	Slc27a3	845	3.402507258876773
chr3	93553080	93555580	S100a10	651	2.6213399118683776
chr3	105452455	105454955	Kcnd3os	878	3.5353862405843866
chr3	108086151	108088651	Ampd2	904	3.640078771626749
chr3	124318855	124321355	Tram1l1	248	0.9986056807117629
chr4	43056953	43059453	Unc13b	586	2.3596085842624723
chr4	46649709	46652209	Tbc1d2	526	2.118010435703175
chr4	59579563	59582063	Hsdl2	1385	5.57689059591045
chr4	63212004	63214504	Col27a1	814	3.2776815487878026
chr4	98817037	98819537	Kank4	1077	4.33668676663939
chr4	115826092	115828592	Mob3c	1073	4.320580223402104
chr4	124861671	124864171	Maneal	590	2.3757151274997588
chr4	127167204	127169704	Dlgap3	1120	4.50983210644022
chr5	3802425	3804925	Ankib1	691	2.782405344241243
chr5	22344202	22346702	Reln	288	1.159671113084628
chr5	23432441	23434941	Kmt2e	2334	9.398167978956673
chr5	30812641	30815141	Mapre3	1153	4.642711088147833
chr5	88884818	88887318	Slc4a4	521	2.0978772566565667
chr5	96371955	96374455	Fras1	356	1.4334823481184984
chr5	120503125	120505625	Plbd2	1055	4.248100778834314
chr5	132542844	132545344	Auts2	993	3.9984493586563734
chr5	136170213	136172713	Orai2	1186	4.775590069855447
chr5	138996870	138999370	Pdgfa	1906	7.674767852567017
chr5	139905943	139908443	Elfn1	1397	5.62521022562231
chr6	37299684	37302184	Dgki	1124	4.5259386496775065
chr6	38636742	38639242	Klrg2	768	3.092456301559008
chr6	55449978	55452478	Adcyap1r1	1365	5.496357879724018
chr6	56568603	56571103	Pde1c	425	1.7113202189616905
chr6	83163920	83166420	Dctn1	769	3.0964829373683296
chr6	85069013	85071513	Exoc6b	586	2.3596085842624723
chr6	116673452	116675952	Rassf4	920	3.704504944575895
chr6	121243906	121246406	Usp18	618	2.4884609301607643
chr6	148443889	148446389	Tmtc1	292	1.1757776563219144
chr7	31126445	31128945	Scn1b	908	3.6561853148640355
chr7	45015863	45018363	Scaf1	1423	5.729902756664672
chr7	45333280	45335780	Trpm4	914	3.680345129719965
chr7	74554280	74556780	Slco3a1	822	3.3098946352623755
chr7	84086002	84088502	Cemip	1364	5.4923312439146965
