chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation	gene	fold_change
chr10	31445421	31447921	0.4896905080652026	26.3426761414931	13.416183324779151	4.198069913841608	0.9635000136618018	Tpd52l1	18.35460184075788
chr6	89641988	89644488	1.092386517991606	36.952920698483375	19.02265360823749	4.18098962924455	0.9425744409539916	Txnrd3	18.138580215529583
chr6	91210455	91212955	2.165938785673012	49.483985390790856	25.82496208823193	3.995120540510672	0.9161300303840524	Fbln2	15.94597647283917
chr2	155234533	155237033	1.9399277819506109	43.35565448287406	22.647791132412333	3.9152654103635984	0.9143436209470208	Dynlrb1	15.087327911655215
chr10	128192457	128194957	1.5255742751262082	27.89762577484512	14.711600024985664	3.516267589942263	0.8963012675347871	Gls2	11.44200194761686
chr4	155774198	155776698	2.2601100372240124	34.20889193374451	18.23450098548426	3.432947259449644	0.8760530908400952	Vwa1	10.799909061880909
chr17	26508019	26510519	8.324738637108446	93.2969780011214	50.81085831911493	3.338076342839775	0.836162211926723	Dusp1	10.112559898017944
chr2	29252505	29255005	2.015264783191411	27.623222898371235	14.819243840781324	3.246829522842681	0.8640102825188981	6530402F18Rik	9.49277259427807
chr2	29252506	29255006	2.015264783191411	27.623222898371235	14.819243840781324	3.246829522842681	0.8640102825188981	6530402F18Rik	9.49277259427807
chr7	25297486	25299986	1.1677235192324065	19.57407185513724	10.370897687184822	3.246574682725613	0.8874038145535514	Pafah1b3	9.49109592279671
chr18	37969274	37971774	1.092386517991606	18.84233085120687	9.96735868459924	3.245360222612192	0.8904036111713854	Fchsd1	9.483109683889904
chr6	85185438	85187938	1.6950825279180093	24.147453129702008	12.92126782881001	3.222010938440055	0.8688145350459686	Emx1	9.330865704186357
chr6	82773954	82776454	3.766850062040021	40.428690467152606	22.09777026459632	3.1195220661619136	0.8295370973208535	Hk2	8.690999282117716
chr10	110918177	110920677	3.4089993061462187	36.952920698483375	20.1809600023148	3.1056877586798275	0.8310784370141362	Csrp2	8.608057761673123
chr11	78174711	78177211	2.2977785378444127	27.257352396406056	14.777565467125234	3.099059874085092	0.8445089928407935	Tlcd1	8.568602188452724
chr12	30909668	30912168	2.749800545289215	30.916057416057875	16.832928980673543	3.0893966820202934	0.8366415881367792	Sh3yl1	8.511401348040566
chr10	128673418	128675918	3.446667806766619	36.22117969455301	19.83392375065981	3.065327245449557	0.8262236030502054	Suox	8.370577995035404
chr13	54787377	54789877	3.126485551493217	33.20274805334026	18.16461680241673	3.051126750482437	0.8278804565215353	Tspan17	8.288590285009862
chr11	116012219	116014719	2.4484525403260133	27.440287647388644	14.944370093857328	3.0439150397751136	0.8361622119267231	Galk1	8.247260855357437
chr10	127288774	127291274	6.836832862602638	60.55156807523761	33.69420046892012	2.973452977114833	0.7970917022082479	Ddit3	7.854138164533488
chr13	73328042	73330542	2.938143048391216	29.452575408197145	16.19535922829418	2.9509768221206216	0.8185811745837587	Ndufs6	7.732724544030321
chr18	60772510	60775010	0.753370012408004	12.53106469230748	6.642217352357742	2.948072978059822	0.886578536587547	Rps14	7.717175836562009
chr11	31369574	31372074	1.7892537794690098	19.20820135317205	10.49872756632053	2.8569898105746088	0.8295742252414606	Stc2	7.245020694036341
chr7	142530686	142533186	1.7892537794690098	18.2020574727678	9.995655626118406	2.7833097932694786	0.8209968563949188	Mrpl23	6.884299167795086
chr2	119349229	119351729	3.9928610657624217	31.83073367097083	17.911797368366624	2.717108323216759	0.7770820547124954	Chac1	6.575535196863624
chr17	25715171	25717671	1.2807290210936069	13.903079074676914	7.59190404788526	2.708043479944702	0.8313033182432863	Gng13	6.534348858125592
chr3	145648312	145650812	1.84575653039961	17.19591359236355	9.52083506138158	2.6767303467508268	0.8061350166765971	Gm17501	6.394051422877144
chr9	20640878	20643378	2.825137546530016	23.232776874789053	13.028957210659534	2.663376203999547	0.7831647229435482	Ubl5	6.335138692403854
chr2	148407688	148410188	2.241275786913812	19.02526610218946	10.633270944551636	2.627187729740432	0.78922047612619	Thbd	6.178204947273728
chr4	119320046	119322546	0.7910385130284043	4.756316525547365	2.7736775192878844	2.5729312498476222	0.7148051611884947	Ppih	5.950171493662444
chr10	81266434	81268934	4.030529566382822	28.53789915328419	16.284214359833506	2.553785033470766	0.7524885464339939	Mrpl54	5.8717275713227295
chr13	51844678	51847178	7.45836312283924	48.11197100842143	27.785167065630333	2.537624320694554	0.7315703337243893	Gadd45g	5.806320950658818
chr11	69836514	69839014	14.314030235752078	86.985711842222	50.64987103898704	2.5224152500750305	0.7173925630583728	Tmem256	5.745431508735752
chr13	55725368	55727868	1.1488892689222063	11.34198556092064	6.245437414921423	2.521911463351844	0.8160434261694285	Pcbd2	5.743425563808072
chr13	34129854	34132354	5.895120347092632	37.68466170241374	21.78989102475319	2.4881140197269334	0.7294561803730082	Tubb2b	5.610440391910687
chr10	80854709	80857209	4.049363816693022	26.891481894440872	15.470422855566948	2.4656510525348416	0.7382512517920037	Lsm7	5.523761587991065
chr10	80290453	80292953	3.63501030986862	23.59864737675424	13.61682884331143	2.4079345342309355	0.7330501578820877	Rps15	5.307139732651748
chr6	72958248	72960748	1.9399277819506109	14.451884827624689	8.19590630478765	2.393930207999203	0.7633052758524825	Tmsb10	5.255872243695906
chr3	89394276	89396776	2.222441536603612	15.915366835485417	9.068904186044517	2.392108374779863	0.7549382493175341	Zbtb7b	5.249239324699703
chr5	28466756	28469256	1.5444085254364084	12.256661815833596	6.900535170635002	2.381315302787346	0.7761900363889764	Shh	5.210115311007244
chrX	106185100	106187600	9.567799157581652	53.782963788881744	31.6753814732317	2.3740523654124748	0.6979421016391791	Pgk1	5.183952019903674
chr9	106427454	106429954	3.5785075589380195	22.68397112184128	13.131239340389651	2.370961690275016	0.7274813544879127	Rpl29	5.172858364207826
chr15	99723618	99726118	15.067400248160082	80.67444568332262	47.87092296574135	2.345748242597913	0.6852494308717838	Cox14	5.083239629427626
chr7	126693401	126695901	3.3524965552156183	20.763150986524074	12.057823770869849	2.3219723917218222	0.7219650395525915	Bola2	5.000153523486466
