chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation	gene	fold_change
chr10	77166048	77168548	0.8483866870029894	58.01607754000617	29.432232113504583	4.996769527533836	0.9711749117861256	Aass	31.92842599169333
chr2	146219921	146222421	0.7271885888597052	24.374539959760984	12.550864274310344	3.876884144422774	0.942060676223856	Abcc12	14.69123877000214
chr11	118401592	118404092	0.4578594818746291	17.677382015545504	9.067620748710066	3.679368673520558	0.9495061058944528	Adamts7	12.811510469807882
chrX	151342175	151344675	1.265846802829857	26.71075784727801	13.988302325053931	3.6123239400082015	0.9095067597615012	Adcy8	12.229757904492724
chr11	102088015	102090515	1.3601119902746337	26.243514269774604	13.80181313002462	3.5289855913981105	0.9014541076986596	Adcyap1r1	11.54331420798571
chr1	44549511	44552011	0.7137221335104513	18.06675166346501	9.39023689848773	3.475853965685798	0.9239931706488264	Adgrg6	11.125929513676748
chr1	132314126	132316626	1.548642365164187	27.255875354365315	14.402258859764752	3.470750035506716	0.8924722586752977	Adm	11.086638023669927
chr2	71979240	71981740	0.942651874447766	19.312734536807422	10.127693205627594	3.3862851743944704	0.9069233382855666	Ajuba	10.456188678983816
chr9	88546020	88548520	0.7541214995582127	16.509273071786993	8.631697285672603	3.319298604095444	0.912633463083796	Aldh1l1	9.981790358419769
chr10	58811359	58813859	2.0603676684358314	29.436345382714546	15.748356525575188	3.314018247032916	0.8691693533169755	Ampd2	9.94532313768388
chr7	142095343	142097843	2.0469012130865774	26.555009988110207	14.300955600598392	3.176900019414036	0.8568696197475831	Ankib1	9.043617781160808
chr14	77034772	77037272	1.144648704686573	18.222499522632813	9.683574113659692	3.163982686029416	0.8817948113732175	Arhgap20	8.963006146706935
chr16	5145109	5147609	2.154632855880608	26.63288391769411	14.393758386787358	3.130842121883341	0.8503078349669647	Arhgap6	8.759461141788067
chr15	79106898	79109398	2.343163230770161	28.034614650204325	15.188888940487242	3.1184881848711217	0.8457317556306397	Arhgef18	8.684773265921464
chr7	105648827	105651327	1.3870449009731414	19.62423025514303	10.505637578058083	3.111042666306496	0.8679713734014486	Astn1	8.64006799651528
chr9	108824320	108826820	1.3601119902746337	19.234860607223524	10.297486298749078	3.099915686671109	0.8679180577846598	Auts2	8.57368662614561
chr10	56375330	56377830	0.3635942944298526	10.201484775491018	5.282539534960435	3.038203603420938	0.931170549311833	Bag3	8.214675597608448
chr5	23432441	23434941	6.369633380197047	59.49568220210029	32.93265779114867	3.0371674196959244	0.8065861121628325	Bahcc1	8.20877770726809
chr16	35768856	35771356	1.3735784456238875	18.37824738180061	9.875912913712249	3.029302459584137	0.8609163064088244	Cacna1b	8.164148700257977
chr8	54075606	54078106	1.5621088205134406	19.546356325559127	10.554232573036284	3.003478912485493	0.8519921927337207	Carmil3	8.019314465121619
chr2	29252505	29255005	2.1950322219283693	23.67367459350588	12.934353407717124	2.9490702029364155	0.8302943987429066	Cast	7.72251197473496
