chr	start	end	gene	raw_count	count
chr1	39365842	39368342	Rpl31	250	4.708562577550025
chr1	87156021	87158521	Ecel1	134	2.523789541566814
chr1	91413538	91416038	Hes6	457	8.607252391761447
chr1	104766529	104769029	Cdh20	147	2.7686347955994153
chr1	134403559	134406059	Cyb5r1	45	0.8475412639590046
chr10	29535367	29537867	Rspo3	10	0.188342503102001
chr10	31445421	31447921	Tpd52l1	26	0.48969050806520265
chr10	59951270	59953770	Ddit4	923	17.384013036314695
chr10	75515551	75518051	Snrpd3	418	7.872716629663643
chr10	75559830	75562330	Lrrc75b	243	4.576722825378625
chr10	78778496	78780996	Slc1a6	49	0.922878265199805
chr10	80290453	80292953	Rps15	193	3.63501030986862
chr10	80854709	80857209	Lsm7	215	4.049363816693022
chr10	81266434	81268934	Mrpl54	214	4.030529566382822
chr10	110918177	110920677	Csrp2	181	3.4089993061462187
chr10	127288774	127291274	Ddit3	363	6.836832862602638
chr10	128192457	128194957	Gls2	81	1.5255742751262082
chr10	128673418	128675918	Suox	183	3.446667806766619
chr10	128891218	128893718	Gdf11	181	3.4089993061462187
chr11	31369574	31372074	Stc2	95	1.7892537794690098
chr11	32203415	32205915	Snrnp25	250	4.708562577550025
chr11	51617735	51620235	Nhp2	142	2.6744635440484146
chr11	69836514	69839014	Tmem256	760	14.314030235752078
chr11	78174711	78177211	Tlcd1	122	2.2977785378444127
chr11	94473698	94476198	Cacna1g	90	1.6950825279180093
chr11	98329148	98331648	Neurod2	238	4.4825515738276245
chr11	101440298	101442798	Rpl27	571	10.754356927124258
chr11	115187359	115189859	Nat9	173	3.2583253036646176
chr11	116012219	116014719	Galk1	130	2.4484525403260133
chr12	4841095	4843595	Fkbp1b	177	3.333662304905418
chr12	11150342	11152842	Kcns3	78	1.469071524195608
chr12	30909668	30912168	Sh3yl1	146	2.749800545289215
chr12	81594508	81597008	Med6	203	3.823352812970621
chr13	34129854	34132354	Tubb2b	313	5.895120347092632
chr13	51844678	51847178	Gadd45g	396	7.45836312283924
chr13	54787377	54789877	Tspan17	166	3.126485551493217
chr13	55725368	55727868	Pcbd2	61	1.1488892689222063
chr13	73328042	73330542	Ndufs6	156	2.938143048391216
chr14	24488681	24491181	Rps24	118	2.222441536603612
chr14	122983535	122986035	Tmtc4	28	0.5273590086856029
chr15	66969140	66971640	Ndrg1	165	3.107651301183017
chr15	75747422	75749922	Mafa	445	8.381241388039046
chr15	79345541	79348041	Maff	204	3.842187063280821
chr15	83724521	83727021	Scube1	202	3.8045185626604208
chr15	85581321	85583821	Wnt7b	179	3.3713308055258184
chr15	99053174	99055674	Prph	72	1.3560660223344074
chr15	99723618	99726118	Cox14	800	15.067400248160082
chr15	103537492	103539992	Ppp1r1a	122	2.2977785378444127
chr16	23890344	23892844	Sst	137	2.580292292497414
chr16	33054453	33056953	Rpl35a	122	2.2977785378444127
chr16	36071015	36073515	Fam162a	260	4.896905080652027
chr17	23676949	23679449	Tnfrsf12a	66	1.2430605204732068
chr17	24533710	24536210	Rab26	124	2.335447038464813
chr17	24893116	24895616	Mrps34	88	1.657414027297609
chr17	25715171	25717671	Gng13	68	1.2807290210936069
chr17	26508019	26510519	Dusp1	442	8.324738637108446
chr17	33522204	33524704	Adamts10	148	2.787469045909615
chr17	45684322	45686822	Mrpl14	251	4.727396827860225
chr17	46031877	46034377	Vegfa	207	3.898689814211421
chr18	9210856	9213356	Fzd8	238	4.4825515738276245
chr18	31787159	31789659	Polr2d	130	2.4484525403260133
chr18	33792892	33795392	Epb41l4aos	174	3.2771595539748177
chr18	35962830	35965330	Psd2	177	3.333662304905418
chr18	37969274	37971774	Fchsd1	58	1.092386517991606
chr18	60772510	60775010	Rps14	40	0.753370012408004
chr18	61013699	61016199	Slc6a7	35	0.6591987608570036
chr18	67341564	67344064	Cidea	91	1.7139167782282094
chr2	25271938	25274438	Ssna1	176	3.314828054595218
chr2	29252505	29255005	Ntng2	107	2.015264783191411
chr2	29252506	29255006	6530402F18Rik	107	2.015264783191411
chr2	39005124	39007624	Rpl35	111	2.0906017844322116
chr2	119349229	119351729	Chac1	212	3.9928610657624217
chr2	148393344	148395844	Sstr4	44	0.8287070136488045
chr2	148407688	148410188	Thbd	119	2.2412757869138122
chr2	152413587	152416087	6820408C15Rik	131	2.4672867906362135
chr2	155234533	155237033	Dynlrb1	103	1.9399277819506107
chr2	180497976	180500476	Ntsr1	105	1.9775962825710107
chr3	8923418	8925918	Mrps28	416	7.835048129043242
chr3	18052174	18054674	Bhlhe22	64	1.2053920198528065
chr3	89394276	89396776	Zbtb7b	118	2.222441536603612
chr3	94785992	94788492	Cgn	226	4.256540570105223
chr3	102467919	102470419	Ngf	76	1.4314030235752078
chr3	145648312	145650812	Gm17501	98	1.84575653039961
chr4	72199348	72201848	C630043F03Rik	869	16.36696351956389
chr4	111413006	111415506	Bend5	160	3.013480049632016
chr4	117017402	117019902	Eif2b3	219	4.124700817933823
chr4	119193306	119195806	Svbp	164	3.0888170508728168
chr4	119320046	119322546	Ppih	42	0.7910385130284043
chr4	122993652	122996152	Mycl	74	1.3937345229548075
chr4	135961727	135964227	Gale	203	3.823352812970621
chr4	155774198	155776698	Vwa1	120	2.2601100372240124
chr5	28466756	28469256	Shh	82	1.5444085254364084
chr5	30907288	30909788	Ost4	186	3.503170557697219
chr5	34658379	34660879	Grk4	592	11.14987618363846
chr5	110839277	110841777	Hscb	312	5.876286096782432
chr5	121545405	121547905	Mapkapk5	72	1.3560660223344074
chr5	122987354	122989854	A930024E05Rik	106	1.9964305328812109
chr5	135743948	135746448	Tmem120a	198	3.72918156141962
chr5	140319656	140322156	Nudt1	54	1.0170495167508056
chr6	41603482	41605982	Ephb6	60	1.1300550186120062
chr6	72958248	72960748	Tmsb10	103	1.9399277819506107
chr6	82773954	82776454	Hk2	200	3.7668500620400205
chr6	85185438	85187938	Emx1	90	1.6950825279180093
chr6	87728869	87731369	Efcc1	122	2.2977785378444127
chr6	89641988	89644488	Txnrd3	58	1.092386517991606
chr6	91210455	91212955	Fbln2	115	2.1659387856730117
chr7	16450779	16453279	Tmem160	210	3.9551925651420214
chr7	19147722	19150222	Snrpd2	260	4.896905080652027
chr7	19309551	19312051	Fosb	178	3.3524965552156183
chr7	19506395	19508895	Trappc6a	175	3.295993804285018
chr7	25297486	25299986	Pafah1b3	62	1.1677235192324065
chr7	31050967	31053467	Fxyd7	94	1.7704195291588096
chr7	45123939	45126439	Rps11	152	2.8628060471504155
chr7	45713457	45715957	Rpl18	292	5.49960109057843
chr7	99483238	99485738	Rps3	109	2.0529332838118113
chr7	100535071	100537571	Coa4	255	4.802733829101026
chr7	109174707	109177207	Lmo1	128	2.410784039705613
chr7	119184103	119186603	Gpr139	217	4.087032317313422
chr7	126693401	126695901	Bola2	178	3.3524965552156183
chr7	127260209	127262709	Dctpp1	410	7.722042627182042
chr7	129255031	129257531	Plpp4	218	4.105866567623623
chr7	138909019	138911519	Bnip3	181	3.4089993061462187
chr7	142530686	142533186	Mrpl23	95	1.7892537794690098
chr8	27258329	27260829	Eif4ebp1	284	5.348927088096829
chr8	57487360	57489860	Sap30	353	6.648490359500636
chr8	57509907	57512407	Hmgb2	514	9.680804659442853
chr8	70510301	70512801	Uba52	111	2.0906017844322116
chr8	70872990	70875490	Ccdc124	37	0.6968672614774037
chr8	72132975	72135475	Tpm4	94	1.7704195291588096
chr8	84249219	84251719	D8Ertd738e	92	1.7327510285384093
chr9	20640878	20643378	Ubl5	150	2.8251375465300153
chr9	35569898	35572398	Hyls1	381	7.175849368186239
chr9	53769535	53772035	Slc35f2	88	1.657414027297609
chr9	106427454	106429954	Rpl29	190	3.5785075589380195
chr9	107549555	107552055	Rassf1	158	2.9758115490116164
chr9	121838961	121841461	Ccdc13	73	1.3749002726446076
chrX	36326353	36328853	Lonrf3	50	0.9417125155100051
chrX	99134130	99136630	Efnb1	186	3.503170557697219
chrX	106185100	106187600	Pgk1	508	9.567799157581652
chrX	109012904	109015404	Hmgn5	84	1.5820770260568087
chrX	136031367	136033867	Arxes1	30	0.5650275093060031
chrX	155215949	155218449	Sat1	140	2.6367950434280143
