chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation	gene	fold_change
chr11	115187359	115189859	4.967668522724389	0.0	2.4838342613621944	-8.959326350076722	1.0	Nat9	0.002008972665485322
chr5	135743948	135746448	4.826884394550013	0.0	2.4134421972750064	-8.917934246391969	1.0	Tmem120a	0.00206744655945624
chr17	46031877	46034377	4.726324302996888	0.0	2.363162151498444	-8.887624057546297	1.0	Vegfa	0.002111341909943234
chr13	54787377	54789877	4.6659882480650126	0.0	2.3329941240325063	-8.869127493793217	1.0	Tspan17	0.002138585357680944
chr2	119349229	119351729	4.625764211443762	0.0	2.312882105721881	-8.856663378286564	1.0	Chac1	0.0021571416370388687
chr17	25715171	25717671	4.605652193133137	0.0	2.302826096566569	-8.850390705320725	1.0	Gng13	0.0021665410610611723
chr16	36071015	36073515	4.545316138201263	0.0	2.2726580691006317	-8.831407370078342	1.0	Fam162a	0.002195237321980613
chr5	30907288	30909788	4.545316138201263	0.0	2.2726580691006317	-8.831407370078342	1.0	Ost4	0.002195237321980613
chr15	85581321	85583821	4.424644028337512	0.0	2.212322014168756	-8.792674492911335	1.0	Wnt7b	0.0022549724253174974
chr18	60772510	60775010	4.404532010026887	0.0	2.202266005013444	-8.786116693877286	1.0	Rps14	0.002265245778552886
chr9	20640878	20643378	4.384419991716262	0.0	2.192209995858131	-8.7795289500708	1.0	Ubl5	0.002275613168256694
chr15	66969140	66971640	4.122963753678136	0.0	2.061481876839068	-8.691032901026954	1.0	Ndrg1	0.0024195711832944297
chr18	9210856	9213356	4.102851735367511	0.0	2.051425867683756	-8.683995254682447	1.0	Fzd8	0.002431402988346826
chr18	67341564	67344064	4.082739717056886	0.0	2.041369858528443	-8.676923109462763	1.0	Cidea	0.002443351078086895
chr2	39005124	39007624	4.042515680435636	0.0	2.021257840217818	-8.662673957761333	1.0	Rpl35	0.0024676030368684524
chr18	31787159	31789659	4.002291643814386	0.0	2.001145821907193	-8.648282665563448	1.0	Polr2d	0.002492341257250496
chr8	27258329	27260829	3.901731552261261	0.0	1.9508657761306305	-8.611663556611346	1.0	Eif4ebp1	0.002556412643965632
chr7	100535071	100537571	3.8816195339506354	0.0	1.9408097669753177	-8.604226861015709	1.0	Coa4	0.0025696242689604207
chr6	85185438	85187938	3.82128347901876	0.0	1.91064173950938	-8.581683965378355	1.0	Emx1	0.00261009138445718
chr9	107549555	107552055	3.74083540577626	0.0	1.87041770288813	-8.551068145794536	1.0	Rassf1	0.0026660727326504583
chr10	81266434	81268934	3.70061136915501	0.0	1.850305684577505	-8.535513098071558	1.0	Mrpl54	0.00269497368631122
chr7	109174707	109177207	3.66038733253376	0.0	1.83019366626688	-8.51978850713194	1.0	Lmo1	0.0027245080951978848
chr7	45713457	45715957	3.640275314223135	0.0	1.8201376571115675	-8.511861470064709	1.0	Rpl18	0.0027395193894102867
chrX	99134130	99136630	3.62016329591251	0.0	1.810081647956255	-8.503890636316521	1.0	Efnb1	0.0027546970163187428
chr10	80854709	80857209	3.41904311280626	0.0	1.70952155640313	-8.421662232934473	1.0	Lsm7	0.0029162654627040248
chr3	8923418	8925918	3.3587070578743843	0.0	1.679353528937192	-8.396051167202307	1.0	Mrps28	0.0029684979513504755
chr10	31445421	31447921	3.278258984631884	0.0	1.639129492315942	-8.361180120524809	1.0	Tpd52l1	0.003041122991448157
chr7	129255031	129257531	3.238034948010634	0.0	1.619017474005317	-8.343423345404458	1.0	Plpp4	0.0030787846067126916
chr17	45684322	45686822	3.1776988930787584	0.0	1.5888494465393792	-8.316371549975706	1.0	Mrpl14	0.0031370591562811466
chr18	37969274	37971774	3.0972508198362583	0.0	1.5486254099181291	-8.279494891462626	1.0	Fchsd1	0.003218278980300331
chr7	25297486	25299986	3.0972508198362583	0.0	1.5486254099181291	-8.279494891462626	1.0	Pafah1b3	0.003218278980300331
chr13	73328042	73330542	3.0570267832150084	0.0	1.5285133916075042	-8.260696954958972	1.0	Ndufs6	0.0032604866885177657
chr2	25271938	25274438	3.016802746593758	0.0	1.508401373296879	-8.241650849154372	1.0	Ssna1	0.003303816217047379
chr18	61013699	61016199	3.016802746593758	0.0	1.508401373296879	-8.241650849154372	1.0	Slc6a7	0.003303816217047379
chr7	16450779	16453279	2.876018618419383	0.0	1.4380093092096915	-8.172936796816126	1.0	Tmem160	0.0034649811114097423
chr6	89641988	89644488	2.855906600108758	0.0	1.427953300054379	-8.162847782711976	1.0	Txnrd3	0.0034892972435391014
chrX	109012904	109015404	2.815682563487508	0.0	1.407841281743754	-8.142455592528957	1.0	Hmgn5	0.003538967939717127
chr18	35962830	35965330	2.7955705451768824	0.0	1.3977852725884412	-8.132150379145642	1.0	Psd2	0.003564337391975839
chr7	99483238	99485738	2.7754585268662577	0.0	1.3877292634331289	-8.12177102541387	1.0	Rps3	0.003590073197481911
chr2	155234533	155237033	2.7151224719343823	0.0	1.3575612359671911	-8.090177258446653	1.0	Dynlrb1	0.0036695598465714733
chr15	83724521	83727021	2.654786417002508	0.0	1.327393208501254	-8.057876095187128	1.0	Scube1	0.003752645966744506
chrX	36326353	36328853	2.614562380381257	0.0	1.3072811901906285	-8.03593307758715	1.0	Lonrf3	0.0038101590096507277
chr12	81594508	81597008	2.614562380381257	0.0	1.3072811901906285	-8.03593307758715	1.0	Med6	0.0038101590096507277
chr10	110918177	110920677	2.514002288828132	0.0	1.257001144414066	-7.9795694083675714	1.0	Csrp2	0.003961961541898163
chr6	72958248	72960748	2.473778252206882	0.0	1.236889126103441	-7.956392567551411	1.0	Tmsb10	0.0040261243092513666
chr4	122993652	122996152	2.4536662338962567	0.0	1.2268331169481284	-7.944663009395831	1.0	Mycl	0.004058991377328384
chr12	11150342	11152842	2.3933301789643817	0.0	1.1966650894821909	-7.908891054984813	1.0	Kcns3	0.004160893117195033
chr18	33792892	33795392	2.373218160653757	0.0	1.1866090803268785	-7.896767212174574	1.0	Epb41l4aos	0.004196006964489072
chr17	24533710	24536210	2.3531061423431314	0.0	1.1765530711715655	-7.884540621284098	1.0	Rab26	0.004231718508456216
chr3	102467919	102470419	2.312882105721881	0.0	1.1564410528609406	-7.859772124030558	1.0	Ngf	0.004304996786262773
chr12	4841095	4843595	2.2927700874112564	0.0	1.1463850437056282	-7.847226566902223	1.0	Fkbp1b	0.004342595925953627
chr5	140319656	140322156	2.272658069100632	0.0	1.136329034550316	-7.834570956933439	1.0	Nudt1	0.0043808576218075474
chr10	128673418	128675918	2.252546050790006	0.0	1.126273025395003	-7.821803346200512	1.0	Suox	0.004419799542426257
chr10	128192457	128194957	2.192209995858131	0.0	1.0961049979290656	-7.78280823612388	1.0	Gls2	0.0045408930205601584
chr11	51617735	51620235	2.172097977547506	0.0	1.086048988773753	-7.769572070789346	1.0	Nhp2	0.004582745643364355
chr3	89394276	89396776	2.172097977547506	0.0	1.086048988773753	-7.769572070789346	1.0	Zbtb7b	0.004582745643364355
chr6	41603482	41605982	2.151985959236881	0.0	1.0759929796184404	-7.756213343464726	1.0	Ephb6	0.004625376939788136
chr10	29535367	29537867	2.151985959236881	0.0	1.0759929796184404	-7.756213343464726	1.0	Rspo3	0.004625376939788136
chr2	148407688	148410188	2.131873940926256	0.0	1.065936970463128	-7.742729763162505	1.0	Thbd	0.004668808844873236
chr2	148393344	148395844	2.131873940926256	0.0	1.065936970463128	-7.742729763162505	1.0	Sstr4	0.004668808844873236
chr8	70872990	70875490	2.131873940926256	0.0	1.065936970463128	-7.742729763162505	1.0	Ccdc124	0.004668808844873236
chr17	24893116	24895616	2.091649904305006	0.0	1.045824952152503	-7.715378552990498	1.0	Mrps34	0.004758166419400333
chr11	116012219	116014719	2.0112018310625053	0.0	1.0056009155312526	-7.659069581821062	1.0	Galk1	0.004947551425254352
chr14	122983535	122986035	2.0112018310625053	0.0	1.0056009155312526	-7.659069581821062	1.0	Tmtc4	0.004947551425254352
chr8	72132975	72135475	1.9508657761306305	0.0	0.9754328880653153	-7.615346974290939	1.0	Tpm4	0.0050997881250867474
chr11	78174711	78177211	1.890529721198755	0.0	0.9452648605993776	-7.570257776558805	1.0	Tlcd1	0.005261690931985281
chr4	155774198	155776698	1.890529721198755	0.0	0.9452648605993776	-7.570257776558805	1.0	Vwa1	0.005261690931985281
