chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation
chr1	104766529	104769029	1.0056009155312526	79.13270554720266	40.069153231366954	5.320284722740075	0.9749033649469777
chr3	145648312	145650812	0.9251528422887524	74.73644412791363	37.83079848510119	5.297942793076074	0.9755449824128586
chr6	87728869	87731369	0.8849288056675024	70.34018270862458	35.61255575714604	5.242132972074714	0.9751512131928378
chrX	109012904	109015404	2.815682563487508	105.51027406293689	54.1629783132122	4.802907635611635	0.9480146282354515
chr17	26508019	26510519	5.188900724141264	162.66167251369436	83.92528661891781	4.7248895103464505	0.9381723800634406
chr8	70872990	70875490	2.131873940926256	79.13270554720266	40.63228974406446	4.677293137803087	0.9475325177499336
chr11	32203415	32205915	2.6547864170025077	83.5289669664917	43.0918766917471	4.531586815032863	0.9383924159072201
chr2	152413587	152416087	0.8447047690462522	39.56635277360133	20.20552877132379	4.45882175150494	0.9581943744899624
chr13	51844678	51847178	7.260438610135645	180.2467181908505	93.75357840049307	4.4555926750202515	0.9225582774118681
chr18	60772510	60775010	4.404532010026887	101.11401264364784	52.75927232683736	4.239867346761488	0.9165164374758368
chr6	91210455	91212955	1.086048988773753	32.971960644667774	17.029004816720764	4.025499540148505	0.9362235785083951
chr3	94785992	94788492	0.8044807324250022	26.377568515734215	13.591024624079608	3.923338678327964	0.9408079409259784
chr12	4841095	4843595	2.2927700874112564	46.16074490253489	24.22675749497307	3.840212819213843	0.9053620738191236
chr17	45684322	45686822	3.1776988930787584	54.95326774111296	29.065483317095858	3.7434419695939467	0.8906710458446192
chrX	106185100	106187600	9.774440898963777	0.0	4.887220449481888	-3.429541102649988	1.0
chr8	57509907	57512407	9.774440898963777	0.0	4.887220449481888	-3.429541102649988	1.0
chr11	101440298	101442798	9.693992825721276	0.0	4.846996412860638	-3.4187287088760665	1.0
chrX	36326353	36328853	2.614562380381257	37.368222063956814	19.991392222169036	3.4080190198258	0.8692155928249012
chr4	111413006	111415506	1.2067210986375032	21.98130709644518	11.594014097541342	3.3804846477455923	0.8959186103721054
chr1	91413538	91416038	8.94984814822815	0.0	4.474924074114075	-3.3146745078201127	1.0
chr13	34129854	34132354	8.849288056675023	96.7177512243588	52.783519640516914	3.3105293132251634	0.8323475183742339
chr18	9210856	9213356	4.102851735367511	43.96261419289036	24.032732964128936	3.1393502888417983	0.8292806839117551
chr2	180497976	180500476	2.192209995858131	26.377568515734215	14.284889255796173	3.100366856369824	0.8465364374477996
chr7	25297486	25299986	3.0972508198362583	32.971960644667774	18.034605732252018	3.0516163662218188	0.8282606858270641
chr9	121838961	121841461	0.7441446774931271	13.188784257867107	6.966464467680117	3.024159357476779	0.8931818742569525
chr13	54787377	54789877	4.6659882480650126	43.96261419289036	24.314301220477688	2.988326403910596	0.8080969629456066
chr6	89641988	89644488	2.855906600108758	28.575699225378735	15.715802912743746	2.939270265652657	0.8182780341567569
