chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation
chr3	93553080	93555580	2.024245616111955	270.50843289546486	136.2663392557884	6.4882778840257505	0.9851449328780147
chr2	130397074	130399574	1.9060414925433733	209.02924360104103	105.4676425467922	6.1753911045688215	0.9819277131211335
chr9	4795734	4798234	0.6648981950732699	106.56392811033466	53.61441315270396	6.0136165743060905	0.987598517712401
chr10	77166048	77168548	1.3888984519308305	81.97225239256511	41.68057542224797	5.118211516911306	0.966677560521646
chr8	105965597	105968097	3.590450253395657	155.7472795458737	79.66886489963468	5.093660927045542	0.9549328303105756
chr10	86498396	86500896	2.3493069559255537	98.36670287107816	50.35800491350186	4.890827988397102	0.9533478945410789
chr7	128521616	128524116	2.556164172170571	90.16947763182162	46.362820901996095	4.680157075898066	0.9448660775500717
chr10	34207215	34209715	1.1081636584554495	45.08473881591081	23.096451237183132	4.450230300282209	0.9520201763000106
chrX	71048240	71050740	1.0342860812250865	36.8875135766543	18.96089982893969	4.2191279795102545	0.9454516351778585
chr4	155837680	155840180	3.117633759121332	73.7750271533086	38.446330456214966	4.182669108236356	0.9189094584027496
chr3	100488824	100491324	3.3688175217045675	77.87363977293685	40.62122864732071	4.174228466935164	0.917067562112581
chr8	54075606	54078106	1.4775515446072665	40.98612619628256	21.231838870444914	4.0829257080327395	0.9304086869901766
chr6	148443889	148446389	3.191511336351695	65.57780191405209	34.38465662520189	3.989498803794065	0.9071821082542814
chr15	98870704	98873204	5.673797931291903	102.4653154907064	54.06955671099915	3.95449540085565	0.8950648335879975
chr2	29252505	29255005	3.959838139547474	73.7750271533086	38.867432646428036	3.9141915839708328	0.8981193799042606
chr2	160366565	160369065	11.03731003821628	135.25421644773243	73.14576324297435	3.5007159393528844	0.8491052721460746
chr7	45015863	45018363	9.958697410652976	0.0	4.979348705326488	-3.4540044195659725	1.0
chr9	27297204	27299704	7.993553856325311	0.0	3.9967769281626553	-3.168891317937159	1.0
