chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation	gene	fold_change
chr3	93553080	93555580	1.2523803474806032	270.50843289546486	135.88040662147273	6.913402729554395	0.9907832160749313	Aass	120.54288841543134
chr2	130397074	130399574	1.7506391954029938	209.02924360104103	105.389941398222	6.254679494478231	0.9833889347296618	Abcc12	76.35652249559026
chr10	77166048	77168548	0.8483866870029894	81.97225239256511	41.41031953978405	5.488290441811068	0.97951267470448	Adamts7	44.88901211850748
chr8	105965597	105968097	2.9087543554388207	155.7472795458737	79.32801695065626	5.325587672365149	0.9633325719304426	Adcy8	40.101593830722145
chr9	4795734	4798234	2.154632855880608	106.56392811033466	54.35928048310763	5.091578426121512	0.9603631093581128	Adcyap1r1	34.09713048218045
chr10	34207215	34209715	0.5251917586208982	45.08473881591081	22.80496528726585	4.9172265286015415	0.9769702890574378	Adgrg6	30.21570143913008
chr15	98870704	98873204	2.679824614501506	102.4653154907064	52.57257005260396	4.81336639914224	0.9490261820599586	Adm	28.11691488854357
chr6	148443889	148446389	1.400511356322395	65.57780191405209	33.48915663518724	4.793627574041289	0.958180154502581	Ajuba	27.734841469798276
chr7	128521616	128524116	2.450894873564192	90.16947763182162	46.31018625269291	4.72350847951016	0.9470765489866352	Aldh1l1	26.419082867528484
chr4	155837680	155840180	2.073834123785085	73.7750271533086	37.924430638546845	4.604445310509085	0.9453166708407424	Ampd2	24.32630524032034
chr2	29252505	29255005	2.1950322219283693	73.7750271533086	37.985029687618486	4.548654143284863	0.9422132287382716	Ankib1	23.40352834006098
chr10	86498396	86500896	3.299281560567181	98.36670287107816	50.83299221582267	4.530594994310197	0.9350956649067724	Arhgap20	23.11239714618023
chr2	160366565	160369065	6.288834648101524	135.25421644773243	70.77152554791698	4.224468892868798	0.9111389135755796	Arhgap6	18.693552951324218
chr8	54075606	54078106	1.5621088205134406	40.98612619628256	21.274117508398	4.034509027926336	0.9265723327937436	Arhgef18	16.387331349910674
chrX	71048240	71050740	1.3870449009731414	36.8875135766543	19.13727923881372	3.9884248547073615	0.927521311485074	Astn1	15.872141140373381
chr3	100488824	100491324	4.255399890364201	77.87363977293685	41.06451983165053	3.9076707700378224	0.896372832123454	Auts2	15.008113829273398
chr17	26939253	26941753	10.301838342179156	0.0	5.150919171089578	-3.4984855534954904	1.0	Bag3	0.08848118064721724
chr7	45015863	45018363	10.247972520782142	0.0	5.123986260391071	-3.4915930698567714	1.0	Bahcc1	0.08890491136534745
chr11	120230947	120233447	8.605064968173178	0.0	4.302532484086589	-3.2637953722400237	1.0	Cacna1b	0.1041117372254686
chr7	80404936	80407436	0.5386582139701519	12.295837858884768	6.41724803642746	3.111229990960073	0.9160608704989333	Carmil3	8.641189926499615
chr10	60752294	60754794	6.6389624871821225	0.0	3.319481243591061	-2.933376706815971	1.0	Cast	0.1309078296533018
chr5	23432441	23434941	6.369633380197047	0.0	3.1848166900985238	-2.881592850836275	1.0	Ccdc122	0.13569196029304542
chr8	128356604	128359104	5.184585309462713	0.0	2.5922926547313563	-2.628676862454846	1.0	Ccdc157	0.16169232858182941
chr19	4876668	4879168	4.053403060125394	20.49306309814128	12.273233079133336	2.088543944845428	0.6697363250587252	Cd180	4.253185990196466
