chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation	gene	fold_change
chr3	93553080	93555580	1.2523803474806032	270.50843289546486	135.88040662147273	6.913402729554395	0.9907832160749313	Aass	120.54288841543134
chr2	130397074	130399574	1.7506391954029938	209.02924360104103	105.389941398222	6.254679494478231	0.9833889347296618	Abcc12	76.35652249559026
chr10	77166048	77168548	0.8483866870029894	81.97225239256511	41.41031953978405	5.488290441811068	0.97951267470448	Adamts7	44.88901211850748
chr8	105965597	105968097	2.9087543554388207	155.7472795458737	79.32801695065626	5.325587672365149	0.9633325719304426	Adcy8	40.101593830722145
chr9	4795734	4798234	2.154632855880608	106.56392811033466	54.35928048310763	5.091578426121512	0.9603631093581128	Adcyap1r1	34.09713048218045
chr10	34207215	34209715	0.5251917586208982	45.08473881591081	22.80496528726585	4.9172265286015415	0.9769702890574378	Adgrg6	30.21570143913008
chr15	98870704	98873204	2.679824614501506	102.4653154907064	52.57257005260396	4.81336639914224	0.9490261820599586	Adm	28.11691488854357
chr6	148443889	148446389	1.400511356322395	65.57780191405209	33.48915663518724	4.793627574041289	0.958180154502581	Ajuba	27.734841469798276
chr7	128521616	128524116	2.450894873564192	90.16947763182162	46.31018625269291	4.72350847951016	0.9470765489866352	Aldh1l1	26.419082867528484
chr4	155837680	155840180	2.073834123785085	73.7750271533086	37.924430638546845	4.604445310509085	0.9453166708407424	Ampd2	24.32630524032034
chr2	29252505	29255005	2.1950322219283693	73.7750271533086	37.985029687618486	4.548654143284863	0.9422132287382716	Ankib1	23.40352834006098
chr10	86498396	86500896	3.299281560567181	98.36670287107816	50.83299221582267	4.530594994310197	0.9350956649067724	Arhgap20	23.11239714618023
chr2	160366565	160369065	6.288834648101524	135.25421644773243	70.77152554791698	4.224468892868798	0.9111389135755796	Arhgap6	18.693552951324218
chr8	54075606	54078106	1.5621088205134406	40.98612619628256	21.274117508398	4.034509027926336	0.9265723327937436	Arhgef18	16.387331349910674
chrX	71048240	71050740	1.3870449009731414	36.8875135766543	19.13727923881372	3.9884248547073615	0.927521311485074	Astn1	15.872141140373381
chr3	100488824	100491324	4.255399890364201	77.87363977293685	41.06451983165053	3.9076707700378224	0.896372832123454	Auts2	15.008113829273398
chr17	26939253	26941753	10.301838342179156	0.0	5.150919171089578	-3.4984855534954904	1.0	Bag3	0.08848118064721724
chr7	45015863	45018363	10.247972520782142	0.0	5.123986260391071	-3.4915930698567714	1.0	Bahcc1	0.08890491136534745
chr11	120230947	120233447	8.605064968173178	0.0	4.302532484086589	-3.2637953722400237	1.0	Cacna1b	0.1041117372254686
chr7	80404936	80407436	0.5386582139701519	12.295837858884768	6.41724803642746	3.111229990960073	0.9160608704989333	Carmil3	8.641189926499615
chr10	60752294	60754794	6.6389624871821225	0.0	3.319481243591061	-2.933376706815971	1.0	Cast	0.1309078296533018
chr5	23432441	23434941	6.369633380197047	0.0	3.1848166900985238	-2.881592850836275	1.0	Ccdc122	0.13569196029304542
chr8	128356604	128359104	5.184585309462713	0.0	2.5922926547313563	-2.628676862454846	1.0	Ccdc157	0.16169232858182941
chr19	4876668	4879168	4.053403060125394	20.49306309814128	12.273233079133336	2.088543944845428	0.6697363250587252	Cd180	4.253185990196466
chr1	21961442	21963942	1.5217094544656793	0.0	0.7608547272328396		1.0	Cd93	
chr1	36943166	36945666	1.669840463307471	0.0	0.8349202316537355		1.0	Cdh22	
chr1	40223080	40225580	0.7810544102567203	0.0	0.3905272051283601		1.0	Cdon	
chr1	44549511	44552011	0.7137221335104513	0.0	0.3568610667552256		1.0	Celsr3	
chr1	72822503	72825003	1.198514526083588	0.0	0.599257263041794		1.0	Cemip	
chr1	72874384	72876884	1.9795689363403084	0.0	0.9897844681701542		1.0	Cep170b	
chr1	75544266	75546766	1.5755752758626944	0.0	0.7877876379313472		1.0	Col18a1	
chr1	84363680	84366180	1.6294410972597098	0.0	0.8147205486298549		1.0	Col27a1	
chr1	84695721	84698221	1.9661024809910543	0.0	0.9830512404955272		1.0	Col28a1	
chr1	89930679	89933179	2.1680993112298617	0.0	1.0840496556149308		1.0	Col4a6	
chr1	106859173	106861673	1.3062461688776186	0.0	0.6531230844388093		1.0	Col5a1	
chr1	119421748	119424248	3.6359429442985256	0.0	1.8179714721492628		1.0	Cpm	
chr1	125912601	125915101	1.1715816153850804	0.0	0.5857908076925402		1.0	Cpxm1	
chr1	131137840	131140340	1.3197126242268722	0.0	0.6598563121134361		1.0	Creb3l1	
chr1	132314126	132316626	1.548642365164187	0.0	0.7743211825820935		1.0	Cryba1	
chr1	133920914	133923414	1.7506391954029938	0.0	0.8753195977014969		1.0	Ctsd	
chr1	153549545	153552045	1.333179079576126	0.0	0.666589539788063		1.0	Cul9	
chr1	158360273	158362773	1.4139778116716488	0.0	0.7069889058358244		1.0	Cyp4f14	
chr1	163313210	163315710	0.9022525084000044	0.0	0.4511262542000022		1.0	Cyp4f16	
chr1	194616218	194618718	1.023450606543289	0.0	0.5117253032716444		1.0	Dcc	
chr10	10557765	10560265	1.615974641910456	0.0	0.807987320955228		1.0	Dctn1	
chr10	14545159	14547659	1.939169570292547	0.0	0.9695847851462736		1.0	Dcxr	
chr10	28072820	28075320	1.4409107223701565	0.0	0.7204553611850782		1.0	Ddit4l	
chr10	56375330	56377830	0.3635942944298526	0.0	0.1817971472149263		1.0	Dgki	
chr10	58811359	58813859	2.0603676684358314	0.0	1.0301838342179157		1.0	Diaph2	
chr10	70655465	70657965	0.8214537763044817	0.0	0.4107268881522408		1.0	Disp2	
chr10	110455704	110458204	1.3870449009731414	0.0	0.6935224504865707		1.0	Dlgap3	
chr10	117627500	117630000	2.006501847038816	0.0	1.003250923519408		1.0	Dmd	
chr11	4159793	4162293	3.5955435782507643	0.0	1.7977717891253822		1.0	Dner	
chr11	7213423	7215923	1.7237062847044862	0.0	0.8618531423522431		1.0	Dnhd1	
chr11	32221800	32224300	1.7506391954029938	0.0	0.8753195977014969		1.0	Dse	
chr11	60914250	60916750	0.7675879549074666	0.0	0.3837939774537333		1.0	Dtna	
chr11	64433332	64435832	3.3800802926627034	0.0	1.6900401463313517		1.0	Dusp14	
chr11	77724783	77727283	0.7945208656059741	0.0	0.397260432802987		1.0	Dusp8	
chr11	78463697	78466197	2.599025882405983	0.0	1.2995129412029915		1.0	Dyrk3	
chr11	84068761	84071261	0.7271885888597052	0.0	0.3635942944298526		1.0	Edc4	
chr11	84878148	84880648	2.531693605659714	0.0	1.265846802829857		1.0	Elfn1	
chr11	97797000	97799500	1.91223665959404	0.0	0.9561183297970198		1.0	Endod1	
chr11	98410470	98412970	1.5351759098149331	0.0	0.7675879549074666		1.0	Erbb2	
chr11	99039244	99041744	2.8279556233432976	0.0	1.4139778116716488		1.0	Erich3	
chr11	102088015	102090515	1.3601119902746337	0.0	0.6800559951373168		1.0	Exoc6b	
chr11	114763388	114765888	3.86487268523584	0.0	1.93243634261792		1.0	Fam120c	
chr11	118401592	118404092	0.4578594818746291	0.0	0.2289297409373145		1.0	Fam227a	
chr11	120726781	120729281	3.353147381964196	0.0	1.676573690982098		1.0	Fgl2	
chr12	79007127	79009627	0.9157189637492584	0.0	0.4578594818746292		1.0	Fhod3	
chr12	79295804	79298304	3.541677756853749	0.0	1.7708388784268745		1.0	Fndc10	
chr12	111907610	111910110	3.151150551725389	0.0	1.5755752758626944		1.0	Fndc5	
chr12	112718455	112720955	0.8349202316537355	0.0	0.4174601158268677		1.0	Fras1	
chr13	12106445	12108945	2.208498677277623	0.0	1.1042493386388117		1.0	Furin	
chr13	55513176	55515676	3.7167416763940486	0.0	1.8583708381970243		1.0	Fzd8	
chr13	74007407	74009907	1.6967733740059787	0.0	0.8483866870029894		1.0	Gab2	
chr13	74808310	74810810	0.0942651874447765	0.0	0.0471325937223882		1.0	Gabrb3	
chr13	76382535	76385035	1.2389138921313494	0.0	0.6194569460656747		1.0	Gan	
chr13	94055796	94058296	1.9930353916895625	0.0	0.9965176958447812		1.0	Gbp6	
chr13	102691558	102694058	1.0638499725910502	0.0	0.5319249862955251		1.0	Gbx2	
chr14	24013991	24016491	1.3870449009731414	0.0	0.6935224504865707		1.0	Gfra2	
chr14	31216446	31218946	0.9695847851462736	0.0	0.4847923925731368		1.0	Gja1	
chr14	54577058	54579558	3.47434548010748	0.0	1.73717274005374		1.0	Gria4	
chr14	54912632	54915132	1.5082429991164257	0.0	0.7541214995582128		1.0	Grk3	
