chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation
chr10	77166048	77168548	1.3888984519308305	58.01607754000617	29.7024879959685	4.626690602634074	0.9532396595154135
chr2	71979240	71981740	0.3250613398135986	19.312734536807422	9.81889793831051	3.938253419252096	0.9668943152423142
chr11	118401592	118404092	0.2955103089214532	17.677382015545504	8.986446162233479	3.8496998477141013	0.967115998517482
chr9	4795734	4798234	0.6648981950732699	22.583439579331262	11.624168887202266	3.824268279316191	0.9428003669315838
chr14	77034772	77037272	0.3989389170439619	18.222499522632813	9.310719219838386	3.7803910680461996	0.9571527282023562
chr15	79106898	79109398	1.2411432974701038	28.034614650204325	14.637878973837214	3.6954670845625834	0.9152101681064284
chr9	88546020	88548520	0.4432654633821799	16.509273071786993	8.476269267584586	3.6007106011854635	0.9477051224555432
chr18	23413135	23415635	0.4137144324900346	14.017307325102164	7.215510878796099	3.4090635207785294	0.9426631822140552
chr9	108824320	108826820	0.9456329885486504	19.234860607223524	10.090246797886087	3.3785314103229642	0.9062824718274719
chrX	151342175	151344675	1.669633245406211	26.71075784727801	14.19019554634211	3.3757327038951015	0.8823389543890675
chr5	23432441	23434941	4.875920097203979	59.49568220210029	32.185801149652136	3.3639454927713195	0.8485071080091265
chr5	22344202	22346702	0.5910206178429065	15.341164128028478	7.966092372935692	3.360486326669735	0.9258079632806088
chr7	142095343	142097843	1.6991842762983562	26.555009988110207	14.127097132204282	3.3517192704499283	0.8797216257241639
chr5	132542844	132545344	1.8026128844208649	27.333749283949217	14.56818108418504	3.3376771314313665	0.8762636959271635
chr11	64433332	64435832	1.5514291218376297	23.128557086418567	12.339993104128098	3.2413641737950067	0.8742763380217263
chr9	37255238	37257738	0.9899595348868684	17.3658862972099	9.177922916048384	3.206217519539884	0.8921368653951278
chr7	140955487	140957987	1.536653606391557	21.33745670598885	11.437055156190203	3.138466502821434	0.8656425464941596
chr11	97797000	97799500	1.2559188129161765	18.06675166346501	9.661335238190592	3.0792720242356157	0.8700056687866896
chr8	54075606	54078106	1.4775515446072665	19.546356325559127	10.511953935083197	3.0518955925918965	0.8594408276775262
chr7	105648827	105651327	1.492327060053339	19.62423025514303	10.558278657598184	3.048774969464324	0.8586581100528734
chr15	79658456	79660956	2.393633502263772	26.399262128942407	14.39644781560309	3.013234367878463	0.8337344369303714
chr1	44549511	44552011	1.3741229364847578	18.06675166346501	9.720437299974883	3.0055925301717816	0.8586356874614778
chr11	102088015	102090515	2.452735564048062	26.243514269774604	14.348124916911333	2.980101064102241	0.829055324075332
chr11	120726781	120729281	1.5957556681758476	18.84549095930402	10.220623313739933	2.934584756079621	0.8438690460267116
chr16	5145109	5147609	2.6152662339548614	26.63288391769411	14.624075075824486	2.9342123389318124	0.821167067291781
chr10	58811359	58813859	3.0142051509988232	29.436345382714546	16.225275266856684	2.922608884467899	0.8142277957431064
chr7	84086002	84088502	6.560328858056263	0.0	3.2801644290281313	-2.918448989944784	1.0
chr7	16127826	16130326	1.8026128844208649	19.390608466391324	10.596610675406094	2.863060438183749	0.8298877877428689
chr10	14545159	14547659	1.2411432974701038	15.263290198444578	8.252216747957341	2.859312354070981	0.8495988004947492
chr3	154661859	154664359	2.1720007705726814	21.80470028349225	11.988350527032464	2.8458661827101124	0.8188240520933177
chr15	64921796	64924296	0.3841634015978892	8.799754042980803	4.5919587222893465	2.8237312761781346	0.9163399706244826
chr7	141265981	141268481	0.7535512877497058	11.058098000913928	5.905824644331817	2.7816508277194303	0.872405407689689
chr7	141443525	141446025	0.6648981950732699	10.35723263465882	5.511065414866045	2.770105475287718	0.8793521497168745
chr9	34483894	34486394	0.2659592780293079	7.631645099222289	3.9488021886257982	2.7694045493497352	0.9326481131935699
chr17	36120965	36123465	0.9013064422104324	11.914711226336838	6.408008834273635	2.7639524035111176	0.8593468789571982
chr7	45015863	45018363	9.958697410652976	71.02102378051762	40.4898605955853	2.716341782938696	0.7540446604615183
chr16	35768856	35771356	1.950368038881592	18.37824738180061	10.1643077103411	2.7154712581592917	0.8081159982103552
chr3	89912696	89915196	1.1229391739015224	12.693450522175848	6.908194848038685	2.6893510865119605	0.8374482482612173
chr4	98817037	98819537	0.7387757723036332	10.045736916323216	5.392256344313425	2.667345867496782	0.8629932026353435
chr1	132314126	132316626	3.516572676165294	27.255875354365315	15.386224015265304	2.645250555440053	0.7714466738118231
chr5	30812641	30815141	5.200981437017577	0.0	2.6004907185087887	-2.632496570703228	1.0
chr19	23447942	23450442	0.4137144324900346	7.70951902880619	4.061616730648112	2.6231023221358476	0.8981404549158389
chr2	180587245	180589745	3.117633759121332	24.29666603017708	13.707149894649206	2.6190598367000852	0.7725541937541408
chr3	54753582	54756082	0.8274288649800692	10.201484775491018	5.5144568202355435	2.6158028229695556	0.8499527891951602
chr9	58249286	58251786	0.6944492259654151	9.344871550068108	5.019660388016762	2.610027419349369	0.8616541414588034
chr2	146219921	146222421	3.16196030545955	24.374539959760984	13.768250132610268	2.6080465558819044	0.7703440687810856
chr14	54912632	54915132	1.1081636584554495	11.447467648833433	6.277815653644441	2.561793491799554	0.8234794202961135
chr14	31216446	31218946	1.0490615966711592	11.058098000913928	6.053579798792543	2.5569671010371087	0.8267039286604587
chr5	96371955	96374455	2.304980409587336	18.06675166346501	10.185866036526173	2.528345452386522	0.7737079595076398
chr13	102691558	102694058	1.2411432974701038	11.758963367169036	6.50005333231957	2.5092043165793516	0.8090564439988683
chr8	90347843	90350343	1.9060414925433733	15.49691198719628	8.701476739869825	2.505068788448304	0.7809519522347321
chr3	100488824	100491324	3.3688175217045675	23.751548523089777	13.560183022397172	2.5022040337139013	0.75156548284486
chr9	86880154	86882654	1.6400822145140657	13.939433395518265	7.7897578050161655	2.5004706701932995	0.7894565844578704
chr9	14381007	14383507	3.679103346072093	25.309027114767797	14.494065230419945	2.491253901293978	0.7461648414310679
chr3	93553080	93555580	2.024245616111955	15.49691198719628	8.760578801654116	2.4475487766559905	0.7689370004034723
chr11	99039244	99041744	2.068572162450173	15.49691198719628	8.782742074823226	2.4265565792194725	0.7644730831410864
chr17	46545888	46548388	1.4775515446072665	12.304080874256345	6.890816209431805	2.4248818661614706	0.7855767009741361
chrX	48208378	48210878	1.7287353071905016	13.004946240511453	7.366840773850977	2.359632083290427	0.765335594964025
chr11	4159793	4162293	1.8321639153130105	13.394315888430956	7.613239901871983	2.345522553398697	0.7593450437753172
chr7	45333280	45335780	0.8865309267643599	8.410384395061298	4.648457660912829	2.3185179042137922	0.809284930307342
chr2	29252505	29255005	3.959838139547474	23.67367459350588	13.816756366526677	2.314607643622385	0.71340320155454
chr11	77724783	77727283	1.0490615966711592	9.189123690900306	5.1190926437857325	2.3139947199200974	0.7950688394075743
chr10	56375330	56377830	1.3297963901465395	10.201484775491018	5.7656405828187784	2.2654141937507046	0.7693584310285932
chr1	153549545	153552045	1.448000513715121	10.590854423410525	6.019427468562823	2.243311153080374	0.7594454752918819
chr1	75544266	75546766	2.0981231933423183	13.627937677182658	7.863030435262488	2.2392599676477163	0.7331660851860512
chr1	21961442	21963942	1.6991842762983562	11.681089437585136	6.690136856941746	2.2320833136560716	0.7460165146643798
chr3	123235649	123238149	1.5662046372837024	10.824476212162226	6.195340424722964	2.204068152839639	0.7471963556621285
chr2	113216596	113219096	1.1672657202397403	8.799754042980803	4.983509881610272	2.176869492861434	0.765774374292487
chr9	90161069	90163569	0.6353471641811246	6.385662225879874	3.510504695030499	2.1751303494499736	0.8190154352789992
chr5	21370642	21373142	1.758286338082647	11.13597193049783	6.447129134290238	2.137445517758249	0.7272760787850705
chr15	32242810	32245310	3.8859605623171114	20.480843480565937	12.183402021441525	2.136336520364393	0.6810447069317564
chr10	86498396	86500896	2.3493069559255537	13.70581160676656	8.027559281346056	2.1344519013306855	0.7073448013788292
chr9	35419128	35421628	5.363512106924377	26.86650570644581	16.115008906685095	2.130636975429565	0.6671728735626452
chr6	38636742	38639242	0.6353471641811246	6.074166507544271	3.3547568358626974	2.112963242010162	0.8106130502845401
chr2	118777719	118780219	4.018940201331764	20.40296955098204	12.210954876156901	2.0923563147884767	0.6708742074561963
chr7	31126503	31129003	1.3445719055926124	8.955501902148605	5.150036903870609	2.086169524900262	0.7389199474314303
chrX	103821483	103823983	0.4580409788282525	5.13967935253746	2.7988601656828562	2.0741320444187865	0.8363473157950707
chr6	85069013	85071513	1.8764904616512283	11.058098000913928	6.467294231282578	2.0676207684741454	0.7098492206254412
chr17	83631395	83633895	0.5910206178429065	5.529049000456964	3.0600348091499354	2.036920337417251	0.806858204332947
chr1	119421748	119424248	1.758286338082647	10.201484775491018	5.979885556786832	2.0218458404835644	0.705966557154745
chr6	90484427	90486927	1.5957556681758476	9.50061940923591	5.5481875387058786	2.016247934261647	0.7123825290613627
chr7	143756485	143758985	2.0981231933423183	11.447467648833433	6.772795421087876	2.006385848314598	0.6902131154280002
chr14	63543482	63545982	1.4184494828229757	8.644006183813	5.031227833317987	1.9955501732841494	0.7180709103591641
chr14	55488651	55491151	2.112898708788391	10.824476212162226	6.468687460475309	1.925445739486798	0.6733651576616536
chr9	51076594	51079094	5.481716230492959	23.517926734338072	14.499821482415516	1.9193892221730136	0.6219459503593996
chr8	122550829	122553329	3.38359303715064	15.49691198719628	9.44025251217346	1.912010222431947	0.6415781216882276
chr5	136170213	136172713	5.93975720932121	0.85661322542291	3.39818521737206	-1.902211889792032	0.7479203837849192
chr3	105452455	105454955	0.9308574731025778	6.152040437128171	3.5414489551153747	1.889113218243091	0.7371534970854177
chr10	34207215	34209715	1.1081636584554495	6.775031873799379	3.941597766127414	1.8828617206848481	0.7188541996906471
chrX	133688487	133690987	4.609960819174671	19.234860607223524	11.922410713199097	1.850780310705799	0.6133365197634852
